date,race,close,prob
2018-08-01,OH-S1,0.84,0.9536
2018-08-01,PA-06,0.96,0.9825
2018-08-01,PA-09,0.03,0.0093
2018-08-01,PA-15,0.13,0
2018-08-01,PA-17,0.95,0.9734
2018-08-01,PA-S1,0.91,0.9534
2018-08-01,PA-S1,0.93,0.9534
2018-08-01,SC-04,0.05,4e-4
2018-08-01,TN-S1,0.51,0.3713
2018-08-01,TX-05,0.08,9e-4
2018-08-01,TX-06,0.15,0.0779
2018-08-01,TX-21,0.16,0.1712
2018-08-01,TX-23,0.6599999999999999,0.7369
2018-08-01,TX-29,0.96,1
2018-08-01,TX-S1,0.28,0.2689
2018-08-01,VA-02,0.53,0.2388
2018-08-01,VA-06,0.1,0.0044
2018-08-01,VA-10,0.81,0.7614
2018-08-01,VA-S1,0.95,0.9921
2018-08-01,VT-S1,0.95,0.9999
2018-08-01,WA-08,0.64,0.5216
2018-08-01,WI-01,0.47,0.2767
2018-08-01,WI-S1,0.83,0.9775
2018-08-01,WV-03,0.7,0.0672
2018-08-01,WV-S1,0.79,0.8792
2018-08-02,AZ-S1,0.66,0.7293
2018-08-02,CA-10,0.5800000000000001,0.6914
2018-08-02,CA-12,0.9,1
2018-08-02,CA-22,0.30000000000000004,0.0485
2018-08-02,CA-25,0.64,0.7397
2018-08-02,CA-39,0.61,0.3649
2018-08-02,CA-48,0.72,0.6593
2018-08-02,CA-49,0.74,0.7855
2018-08-02,CA-S1,0.95,1
2018-08-02,CO-05,0.06000000000000005,0.0244
2018-08-02,CO-06,0.5800000000000001,0.6402
2018-08-02,CT-05,0.9,0.9639
2018-08-02,FL-15,0.23,0.263
2018-08-02,FL-17,0.1,0.0031
2018-08-02,FL-26,0.56,0.3988
2018-08-02,FL-27,0.91,0.9725
2018-08-02,FL-S1,0.52,0.6088
2018-08-02,IL-12,0.42,0.3939
2018-08-02,IN-S1,0.39,0.7626
2018-08-02,MA-S1,0.95,0.9984
2018-08-02,MD-06,0.93,0.9898
2018-08-02,ME-S1,0.030000000000000027,0
2018-08-02,MI-08,0.44,0.434
2018-08-02,MI-11,0.62,0.673
2018-08-02,MI-S1,0.84,0.9847
2018-08-02,MN-01,0.56,0.4843
2018-08-02,MN-02,0.86,0.7579
2018-08-02,MN-03,0.54,0.6472
2018-08-02,MN-08,0.46,0.3874
2018-08-02,MN-S1,0.81,0.9983
2018-08-02,MO-S1,0.53,0.6821
2018-08-02,MS-03,0.12,0.0059
2018-08-02,MS-S2,0.13,0.0937
2018-08-02,MT-S1,0.65,0.8867
2018-08-02,NC-09,0.9,0.5988
2018-08-02,NC-13,0.55,0.3922
2018-08-02,ND-S1,0.45,0.5849
2018-08-02,NE-02,0.44999999999999996,0.5816
2018-08-02,NE-S1,0.08999999999999997,0.0454
2018-08-02,NH-01,0.82,0.8043
2018-08-02,NJ-02,0.94,0.8867
2018-08-02,NJ-07,0.65,0.6224
2018-08-02,NJ-11,0.77,0.7252
2018-08-02,NJ-S1,0.73,0.9435
2018-08-02,NM-S1,0.85,0.9715
2018-08-02,NV-03,0.89,0.681
2018-08-02,NV-04,0.89,0.8451
2018-08-02,NV-S1,0.63,0.5442
2018-08-02,NY-01,0.39,0.1108
2018-08-02,NY-09,0.98,1
2018-08-02,NY-14,0.9,1
2018-08-02,NY-19,0.64,0.5394
2018-08-02,OH-S1,0.84,0.9503
2018-08-02,PA-06,0.96,0.9807
2018-08-02,PA-09,0.03,0.0086
2018-08-02,PA-15,0.13,0
2018-08-02,PA-17,0.94,0.9736
2018-08-02,PA-S1,0.91,0.9504
2018-08-02,PA-S1,0.87,0.9504
2018-08-02,SC-04,0.05,4e-4
2018-08-02,TN-S1,0.51,0.3676
2018-08-02,TX-05,0.08,0.001
2018-08-02,TX-06,0.15,0.0742
2018-08-02,TX-21,0.16,0.1609
2018-08-02,TX-23,0.6599999999999999,0.7256
2018-08-02,TX-29,0.96,0.9998
2018-08-02,TX-S1,0.30000000000000004,0.2591
2018-08-02,VA-02,0.53,0.2282
2018-08-02,VA-06,0.1,0.0042
2018-08-02,VA-10,0.81,0.7517
2018-08-02,VA-S1,0.95,0.9927
2018-08-02,VT-S1,0.95,0.9999
2018-08-02,WA-08,0.64,0.5048
2018-08-02,WI-01,0.47,0.2672
2018-08-02,WI-S1,0.83,0.9763
2018-08-02,WV-03,0.7,0.0653
2018-08-02,WV-S1,0.8,0.8746
2018-08-03,AZ-S1,0.66,0.729
2018-08-03,CA-10,0.5800000000000001,0.6938
2018-08-03,CA-12,0.9,1
2018-08-03,CA-22,0.30000000000000004,0.0476
2018-08-03,CA-25,0.64,0.7408
2018-08-03,CA-39,0.61,0.3651
2018-08-03,CA-48,0.72,0.6565
2018-08-03,CA-49,0.75,0.7895
2018-08-03,CA-S1,0.95,1
2018-08-03,CO-05,0.06000000000000005,0.0242
2018-08-03,CO-06,0.62,0.6369
2018-08-03,CT-05,0.9,0.9695
2018-08-03,FL-15,0.23,0.2619
2018-08-03,FL-17,0.1,0.0035
2018-08-03,FL-26,0.56,0.3919
2018-08-03,FL-27,0.91,0.9732
2018-08-03,FL-S1,0.52,0.6113
2018-08-03,IL-12,0.42,0.3923
2018-08-03,IN-S1,0.39,0.7657
2018-08-03,MA-S1,0.96,0.9986
2018-08-03,MD-06,0.93,0.9895
2018-08-03,ME-S1,0.030000000000000027,0
2018-08-03,MI-08,0.44,0.4275
2018-08-03,MI-11,0.62,0.6705
2018-08-03,MI-S1,0.8,0.9856
2018-08-03,MN-01,0.5,0.4842
2018-08-03,MN-02,0.85,0.7572
2018-08-03,MN-03,0.54,0.646
2018-08-03,MN-08,0.53,0.3892
2018-08-03,MN-S1,0.81,0.9981
2018-08-03,MO-S1,0.53,0.6797
2018-08-03,MS-03,0.12,0.0057
2018-08-03,MS-S2,0.12,0.0949
2018-08-03,MT-S1,0.64,0.8871
2018-08-03,NC-09,0.9,0.6009
2018-08-03,NC-13,0.55,0.3894
2018-08-03,ND-S1,0.4,0.5844
2018-08-03,NE-02,0.44999999999999996,0.5789
2018-08-03,NE-S1,0.08999999999999997,0.0444
2018-08-03,NH-01,0.82,0.8049
2018-08-03,NJ-02,0.94,0.8887
2018-08-03,NJ-07,0.57,0.6283
2018-08-03,NJ-11,0.77,0.7245
2018-08-03,NJ-S1,0.73,0.9443
2018-08-03,NM-S1,0.85,0.972
2018-08-03,NV-03,0.89,0.6879
2018-08-03,NV-04,0.89,0.8471
2018-08-03,NV-S1,0.65,0.542
2018-08-03,NY-01,0.4,0.1104
2018-08-03,NY-09,0.98,1
2018-08-03,NY-14,0.9,1
2018-08-03,NY-19,0.64,0.541
2018-08-03,OH-S1,0.84,0.9498
2018-08-03,PA-06,0.96,0.98
2018-08-03,PA-09,0.03,0.0084
2018-08-03,PA-15,0.14,0
2018-08-03,PA-17,0.94,0.9717
2018-08-03,PA-S1,0.92,0.9512
2018-08-03,PA-S1,0.93,0.9512
2018-08-03,SC-04,0.05,3e-4
2018-08-03,TN-S1,0.5,0.3623
2018-08-03,TX-05,0.08,9e-4
2018-08-03,TX-06,0.15,0.0735
2018-08-03,TX-21,0.2,0.1567
2018-08-03,TX-23,0.7,0.7257
2018-08-03,TX-29,0.96,0.9999
2018-08-03,TX-S1,0.29000000000000004,0.2583
2018-08-03,VA-02,0.53,0.2315
2018-08-03,VA-06,0.1,0.0039
2018-08-03,VA-10,0.8200000000000001,0.7495
2018-08-03,VA-S1,0.95,0.992
2018-08-03,VT-S1,0.95,0.9999
2018-08-03,WA-08,0.64,0.5057
2018-08-03,WI-01,0.47,0.2626
2018-08-03,WI-S1,0.83,0.9772
2018-08-03,WV-03,0.7,0.063
2018-08-03,WV-S1,0.79,0.8739
2018-08-04,AZ-S1,0.66,0.7269
2018-08-04,CA-10,0.5800000000000001,0.6958
2018-08-04,CA-12,0.9,1
2018-08-04,CA-22,0.28,0.0467
2018-08-04,CA-25,0.64,0.7396
2018-08-04,CA-39,0.61,0.3636
2018-08-04,CA-48,0.72,0.6579
2018-08-04,CA-49,0.77,0.791
2018-08-04,CA-S1,0.87,1
2018-08-04,CO-05,0.06000000000000005,0.024
2018-08-04,CO-06,0.61,0.6421
2018-08-04,CT-05,0.9,0.9675
2018-08-04,FL-15,0.23,0.2648
2018-08-04,FL-17,0.1,0.0031
2018-08-04,FL-26,0.56,0.3997
2018-08-04,FL-27,0.91,0.973
2018-08-04,FL-S1,0.5,0.6095
2018-08-04,IL-12,0.42,0.3926
2018-08-04,IN-S1,0.4,0.7633
2018-08-04,MA-S1,0.94,0.9989
2018-08-04,MD-06,0.93,0.9892
2018-08-04,ME-S1,0.030000000000000027,1e-4
2018-08-04,MI-08,0.44,0.4319
2018-08-04,MI-11,0.62,0.6685
2018-08-04,MI-S1,0.81,0.986
2018-08-04,MN-01,0.5,0.4838
2018-08-04,MN-02,0.85,0.76
2018-08-04,MN-03,0.54,0.6493
2018-08-04,MN-08,0.54,0.3816
2018-08-04,MN-S1,0.81,0.9983
2018-08-04,MO-S1,0.52,0.6792
2018-08-04,MS-03,0.12,0.0054
2018-08-04,MS-S2,0.11,0.0958
2018-08-04,MT-S1,0.66,0.8859
2018-08-04,NC-09,0.9,0.6005
2018-08-04,NC-13,0.55,0.3931
2018-08-04,ND-S1,0.44,0.5795
2018-08-04,NE-02,0.44999999999999996,0.5809
2018-08-04,NE-S1,0.08999999999999997,0.0456
2018-08-04,NH-01,0.82,0.8017
2018-08-04,NJ-02,0.94,0.8876
2018-08-04,NJ-07,0.57,0.6251
2018-08-04,NJ-11,0.8,0.7252
2018-08-04,NJ-S1,0.75,0.9426
2018-08-04,NM-S1,0.85,0.9713
2018-08-04,NV-03,0.89,0.6864
2018-08-04,NV-04,0.89,0.8452
2018-08-04,NV-S1,0.64,0.5464
2018-08-04,NY-01,0.43,0.113
2018-08-04,NY-09,0.98,1
2018-08-04,NY-14,0.9,1
2018-08-04,NY-19,0.64,0.5423
2018-08-04,OH-S1,0.85,0.9508
2018-08-04,PA-06,0.96,0.9809
2018-08-04,PA-09,0.03,0.0087
2018-08-04,PA-15,0.14,0
2018-08-04,PA-17,0.94,0.972
2018-08-04,PA-S1,0.92,0.9528
2018-08-04,PA-S1,0.88,0.9528
2018-08-04,SC-04,0.05,3e-4
2018-08-04,TN-S1,0.51,0.3616
2018-08-04,TX-05,0.08,0.0011
2018-08-04,TX-06,0.15,0.0709
2018-08-04,TX-21,0.2,0.162
2018-08-04,TX-23,0.7,0.7259
2018-08-04,TX-29,0.96,0.9999
2018-08-04,TX-S1,0.28,0.2599
2018-08-04,VA-02,0.7,0.2318
2018-08-04,VA-06,0.1,0.004
2018-08-04,VA-10,0.8200000000000001,0.7516
2018-08-04,VA-S1,0.95,0.9934
2018-08-04,VT-S1,0.95,0.9999
2018-08-04,WA-08,0.64,0.5047
2018-08-04,WI-01,0.46,0.2635
2018-08-04,WI-S1,0.83,0.9768
2018-08-04,WV-03,0.7,0.0619
2018-08-04,WV-S1,0.76,0.8728
2018-08-05,AZ-S1,0.66,0.7293
2018-08-05,CA-10,0.5800000000000001,0.6929
2018-08-05,CA-12,0.91,1
2018-08-05,CA-22,0.27,0.0482
2018-08-05,CA-25,0.64,0.737
2018-08-05,CA-39,0.58,0.3628
2018-08-05,CA-48,0.72,0.6581
2018-08-05,CA-49,0.77,0.801
2018-08-05,CA-S1,0.94,1
2018-08-05,CO-05,0.06999999999999995,0.0234
2018-08-05,CO-06,0.61,0.6367
2018-08-05,CT-05,0.9,0.9662
2018-08-05,FL-15,0.23,0.262
2018-08-05,FL-17,0.1,0.0035
2018-08-05,FL-26,0.56,0.3831
2018-08-05,FL-27,0.91,0.9715
2018-08-05,FL-S1,0.5,0.6032
2018-08-05,IL-12,0.42,0.3851
2018-08-05,IN-S1,0.4,0.7616
2018-08-05,MA-S1,0.94,0.9988
2018-08-05,MD-06,0.93,0.9905
2018-08-05,ME-S1,0.030000000000000027,0
2018-08-05,MI-08,0.49,0.4278
2018-08-05,MI-11,0.64,0.674
2018-08-05,MI-S1,0.84,0.9861
2018-08-05,MN-01,0.5,0.4815
2018-08-05,MN-02,0.85,0.7596
2018-08-05,MN-03,0.54,0.6503
2018-08-05,MN-08,0.54,0.38
2018-08-05,MN-S1,0.81,0.998
2018-08-05,MO-S1,0.49,0.6792
2018-08-05,MS-03,0.12,0.0061
2018-08-05,MS-S2,0.12,0.0938
2018-08-05,MT-S1,0.65,0.884
2018-08-05,NC-09,0.9,0.5966
2018-08-05,NC-13,0.55,0.3887
2018-08-05,ND-S1,0.39,0.5844
2018-08-05,NE-02,0.44999999999999996,0.5779
2018-08-05,NE-S1,0.08999999999999997,0.0425
2018-08-05,NH-01,0.82,0.8014
2018-08-05,NJ-02,0.94,0.8865
2018-08-05,NJ-07,0.64,0.6252
2018-08-05,NJ-11,0.78,0.7258
2018-08-05,NJ-S1,0.75,0.9411
2018-08-05,NM-S1,0.85,0.967
2018-08-05,NV-03,0.89,0.6823
2018-08-05,NV-04,0.89,0.8449
2018-08-05,NV-S1,0.61,0.5372
2018-08-05,NY-01,0.43,0.1084
2018-08-05,NY-09,0.98,1
2018-08-05,NY-14,0.95,1
2018-08-05,NY-19,0.64,0.538
2018-08-05,OH-S1,0.88,0.9489
2018-08-05,PA-06,0.96,0.9812
2018-08-05,PA-09,0.03,0.0081
2018-08-05,PA-15,0.14,1e-4
2018-08-05,PA-17,0.88,0.9707
2018-08-05,PA-S1,0.92,0.9504
2018-08-05,PA-S1,0.88,0.9504
2018-08-05,SC-04,0.05,4e-4
2018-08-05,TN-S1,0.49,0.3603
2018-08-05,TX-05,0.08,7e-4
2018-08-05,TX-06,0.15,0.0704
2018-08-05,TX-21,0.26,0.1615
2018-08-05,TX-23,0.7,0.7225
2018-08-05,TX-29,0.96,0.9999
2018-08-05,TX-S1,0.26,0.2554
2018-08-05,VA-02,0.7,0.2254
2018-08-05,VA-06,0.1,0.0041
2018-08-05,VA-10,0.81,0.7492
2018-08-05,VA-S1,0.95,0.9921
2018-08-05,VT-S1,0.95,0.9999
2018-08-05,WA-08,0.64,0.495
2018-08-05,WI-01,0.46,0.2637
2018-08-05,WI-S1,0.83,0.9774
2018-08-05,WV-03,0.7,0.0623
2018-08-05,WV-S1,0.75,0.8713
2018-08-06,AZ-S1,0.66,0.7255
2018-08-06,CA-10,0.5800000000000001,0.6923
2018-08-06,CA-12,0.91,1
2018-08-06,CA-22,0.29000000000000004,0.0393
2018-08-06,CA-25,0.64,0.7339
2018-08-06,CA-39,0.58,0.4693
2018-08-06,CA-48,0.72,0.6608
2018-08-06,CA-49,0.75,0.8034
2018-08-06,CA-S1,0.9,1
2018-08-06,CO-05,0.06999999999999995,0.0245
2018-08-06,CO-06,0.5800000000000001,0.6372
2018-08-06,CT-05,0.96,0.9686
2018-08-06,FL-15,0.23,0.2634
2018-08-06,FL-17,0.1,0.0031
2018-08-06,FL-26,0.56,0.3839
2018-08-06,FL-27,0.91,0.973
2018-08-06,FL-S1,0.5,0.6087
2018-08-06,IL-12,0.42,0.3888
2018-08-06,IN-S1,0.38,0.7664
2018-08-06,MA-S1,0.94,0.9986
2018-08-06,MD-06,0.93,0.9892
2018-08-06,ME-S1,0.030000000000000027,0
2018-08-06,MI-08,0.48,0.4248
2018-08-06,MI-11,0.64,0.6724
2018-08-06,MI-S1,0.8,0.9856
2018-08-06,MN-01,0.5,0.4817
2018-08-06,MN-02,0.85,0.7544
2018-08-06,MN-03,0.54,0.6468
2018-08-06,MN-08,0.48,0.3848
2018-08-06,MN-S1,0.81,0.9984
2018-08-06,MO-S1,0.55,0.6859
2018-08-06,MS-03,0.12,0.0055
2018-08-06,MS-S2,0.09,0.0939
2018-08-06,MT-S1,0.66,0.8931
2018-08-06,NC-09,0.82,0.6
2018-08-06,NC-13,0.55,0.3907
2018-08-06,ND-S1,0.43,0.585
2018-08-06,NE-02,0.44999999999999996,0.5788
2018-08-06,NE-S1,0.08999999999999997,0.0434
2018-08-06,NH-01,0.82,0.8061
2018-08-06,NJ-02,0.94,0.8881
2018-08-06,NJ-07,0.64,0.6207
2018-08-06,NJ-11,0.79,0.7241
2018-08-06,NJ-S1,0.74,0.943
2018-08-06,NM-S1,0.85,0.9661
2018-08-06,NV-03,0.89,0.6857
2018-08-06,NV-04,0.89,0.8465
2018-08-06,NV-S1,0.61,0.5366
2018-08-06,NY-01,0.36,0.107
