date,race,method,prob,winner,correct
2018-08-04,CT-05,model,0.9675,TRUE,TRUE
2018-08-04,CT-05,market,0.9,TRUE,TRUE
2018-08-04,FL-15,model,0.2648,FALSE,TRUE
2018-08-04,FL-15,market,0.23,FALSE,TRUE
2018-08-04,FL-17,model,0.0031,FALSE,TRUE
2018-08-04,FL-17,market,0.1,FALSE,TRUE
2018-08-04,FL-26,model,0.3997,TRUE,FALSE
2018-08-04,FL-26,market,0.56,TRUE,TRUE
2018-08-04,FL-27,model,0.973,TRUE,TRUE
2018-08-04,FL-27,market,0.91,TRUE,TRUE
2018-08-04,FL-S1,model,0.6095,FALSE,FALSE
2018-08-04,FL-S1,market,0.5,FALSE,TRUE
2018-08-04,IL-12,model,0.3926,FALSE,TRUE
2018-08-04,IL-12,market,0.42,FALSE,TRUE
2018-08-04,IN-S1,model,0.7633,FALSE,FALSE
2018-08-04,IN-S1,market,0.4,FALSE,TRUE
2018-08-04,MA-S1,model,0.9989,TRUE,TRUE
2018-08-04,MA-S1,market,0.94,TRUE,TRUE
2018-08-04,MD-06,model,0.9892,TRUE,TRUE
2018-08-04,MD-06,market,0.93,TRUE,TRUE
2018-08-04,ME-S1,model,1e-4,TRUE,FALSE
2018-08-04,ME-S1,market,0.030000000000000027,TRUE,FALSE
2018-08-04,MI-08,model,0.4319,TRUE,FALSE
2018-08-04,MI-08,market,0.44,TRUE,FALSE
2018-08-04,MI-11,model,0.6685,TRUE,TRUE
2018-08-04,MI-11,market,0.62,TRUE,TRUE
2018-08-04,MI-S1,model,0.986,TRUE,TRUE
2018-08-04,MI-S1,market,0.81,TRUE,TRUE
2018-08-04,MN-01,model,0.4838,FALSE,TRUE
2018-08-04,MN-01,market,0.5,FALSE,TRUE
2018-08-04,MN-02,model,0.76,TRUE,TRUE
2018-08-04,MN-02,market,0.15,TRUE,FALSE
2018-08-04,MN-03,model,0.6493,TRUE,TRUE
2018-08-04,MN-03,market,0.54,TRUE,TRUE
2018-08-04,MN-08,model,0.3816,FALSE,TRUE
2018-08-04,MN-08,market,0.54,FALSE,FALSE
2018-08-04,MN-S1,model,0.9983,TRUE,TRUE
2018-08-04,MN-S1,market,0.81,TRUE,TRUE
2018-08-04,MO-S1,model,0.6792,FALSE,FALSE
2018-08-04,MO-S1,market,0.52,FALSE,FALSE
2018-08-04,MS-03,model,0.0054,FALSE,TRUE
2018-08-04,MS-03,market,0.12,FALSE,TRUE
2018-08-04,MS-S2,model,0.0958,FALSE,TRUE
2018-08-04,MS-S2,market,0.11,FALSE,TRUE
2018-08-04,MT-S1,model,0.8859,TRUE,TRUE
2018-08-04,MT-S1,market,0.66,TRUE,TRUE
2018-08-04,NC-09,model,0.6005,NA,NA
2018-08-04,NC-09,market,0.9,NA,NA
2018-08-04,NC-13,model,0.3931,FALSE,TRUE
2018-08-04,NC-13,market,0.55,FALSE,FALSE
2018-08-04,ND-S1,model,0.5795,FALSE,FALSE
2018-08-04,ND-S1,market,0.44,FALSE,TRUE
2018-08-04,NE-02,model,0.5809,FALSE,FALSE
2018-08-04,NE-02,market,0.44999999999999996,FALSE,TRUE
2018-08-04,NE-S1,model,0.0456,FALSE,TRUE
2018-08-04,NE-S1,market,0.08999999999999997,FALSE,TRUE
2018-08-04,NH-01,model,0.8017,TRUE,TRUE
2018-08-04,NH-01,market,0.82,TRUE,TRUE
2018-08-04,NJ-02,model,0.8876,TRUE,TRUE
2018-08-04,NJ-02,market,0.94,TRUE,TRUE
2018-08-04,NJ-07,model,0.6251,TRUE,TRUE
2018-08-04,NJ-07,market,0.57,TRUE,TRUE
2018-08-04,NJ-11,model,0.7252,TRUE,TRUE
2018-08-04,NJ-11,market,0.8,TRUE,TRUE
2018-08-04,NJ-S1,model,0.9426,TRUE,TRUE
2018-08-04,NJ-S1,market,0.75,TRUE,TRUE
2018-08-04,NM-S1,model,0.9713,TRUE,TRUE
2018-08-04,NM-S1,market,0.85,TRUE,TRUE
2018-08-04,NV-03,model,0.6864,TRUE,TRUE
2018-08-04,NV-03,market,0.89,TRUE,TRUE
2018-08-04,NV-04,model,0.8452,TRUE,TRUE
2018-08-04,NV-04,market,0.89,TRUE,TRUE
2018-08-04,NV-S1,model,0.5464,TRUE,TRUE
2018-08-04,NV-S1,market,0.64,TRUE,TRUE
2018-08-04,NY-01,model,0.113,FALSE,TRUE
2018-08-04,NY-01,market,0.43,FALSE,TRUE
2018-08-04,NY-09,model,1,TRUE,TRUE
2018-08-04,NY-09,market,0.98,TRUE,TRUE
2018-08-04,NY-14,model,1,TRUE,TRUE
2018-08-04,NY-14,market,0.9,TRUE,TRUE
2018-08-04,NY-19,model,0.5423,TRUE,TRUE
2018-08-04,NY-19,market,0.64,TRUE,TRUE
2018-08-04,OH-S1,model,0.9508,TRUE,TRUE
2018-08-04,OH-S1,market,0.85,TRUE,TRUE
2018-08-04,PA-06,model,0.9809,TRUE,TRUE
2018-08-04,PA-06,market,0.96,TRUE,TRUE
2018-08-04,PA-09,model,0.0087,FALSE,TRUE
2018-08-04,PA-09,market,0.03,FALSE,TRUE
2018-08-04,PA-15,model,0,FALSE,TRUE
2018-08-04,PA-15,market,0.14,FALSE,TRUE
2018-08-04,PA-17,model,0.972,TRUE,TRUE
2018-08-04,PA-17,market,0.94,TRUE,TRUE
2018-08-04,PA-S1,model,0.9528,TRUE,TRUE
2018-08-04,PA-S1,market,0.92,TRUE,TRUE
2018-08-04,PA-S1,market,0.88,TRUE,TRUE
2018-08-04,SC-04,model,3e-4,FALSE,TRUE
2018-08-04,SC-04,market,0.05,FALSE,TRUE
2018-08-04,TN-S1,model,0.3616,FALSE,TRUE
2018-08-04,TN-S1,market,0.51,FALSE,FALSE
2018-08-04,TX-05,model,0.0011,FALSE,TRUE
2018-08-04,TX-05,market,0.08,FALSE,TRUE
2018-08-04,TX-06,model,0.0709,FALSE,TRUE
2018-08-04,TX-06,market,0.15,FALSE,TRUE
2018-08-04,TX-21,model,0.162,FALSE,TRUE
2018-08-04,TX-21,market,0.2,FALSE,TRUE
2018-08-04,TX-23,model,0.7259,FALSE,FALSE
2018-08-04,TX-23,market,0.7,FALSE,FALSE
2018-08-04,TX-29,model,0.9999,TRUE,TRUE
2018-08-04,TX-29,market,0.96,TRUE,TRUE
2018-08-04,TX-S1,model,0.2599,FALSE,TRUE
2018-08-04,TX-S1,market,0.28,FALSE,TRUE
2018-08-04,VA-02,model,0.2318,TRUE,FALSE
2018-08-04,VA-02,market,0.7,TRUE,TRUE
2018-08-04,VA-06,model,0.004,FALSE,TRUE
2018-08-04,VA-06,market,0.1,FALSE,TRUE
2018-08-04,VA-10,model,0.7516,TRUE,TRUE
2018-08-04,VA-10,market,0.8200000000000001,TRUE,TRUE
2018-08-04,VA-S1,model,0.9934,TRUE,TRUE
2018-08-04,VA-S1,market,0.95,TRUE,TRUE
2018-08-04,VT-S1,model,0.9999,TRUE,TRUE
2018-08-04,VT-S1,market,0.95,TRUE,TRUE
2018-08-04,WA-08,model,0.5047,TRUE,TRUE
2018-08-04,WA-08,market,0.64,TRUE,TRUE
2018-08-04,WI-01,model,0.2635,FALSE,TRUE
2018-08-04,WI-01,market,0.46,FALSE,TRUE
2018-08-04,WI-S1,model,0.9768,TRUE,TRUE
2018-08-04,WI-S1,market,0.17000000000000004,TRUE,FALSE
2018-08-04,WV-03,model,0.0619,FALSE,TRUE
2018-08-04,WV-03,market,0.7,FALSE,FALSE
2018-08-04,WV-S1,model,0.8728,TRUE,TRUE
2018-08-04,WV-S1,market,0.76,TRUE,TRUE
2018-08-05,AZ-S1,model,0.7293,TRUE,TRUE
2018-08-05,AZ-S1,market,0.66,TRUE,TRUE
2018-08-05,CA-10,model,0.6929,TRUE,TRUE
2018-08-05,CA-10,market,0.5800000000000001,TRUE,TRUE
2018-08-05,CA-12,model,1,TRUE,TRUE
2018-08-05,CA-12,market,0.91,TRUE,TRUE
2018-08-05,CA-22,model,0.0482,FALSE,TRUE
2018-08-05,CA-22,market,0.27,FALSE,TRUE
2018-08-05,CA-25,model,0.737,TRUE,TRUE
2018-08-05,CA-25,market,0.64,TRUE,TRUE
2018-08-05,CA-39,model,0.3628,TRUE,FALSE
2018-08-05,CA-39,market,0.58,TRUE,TRUE
2018-08-05,CA-48,model,0.6581,TRUE,TRUE
2018-08-05,CA-48,market,0.72,TRUE,TRUE
2018-08-05,CA-49,model,0.801,TRUE,TRUE
2018-08-05,CA-49,market,0.77,TRUE,TRUE
2018-08-05,CA-S1,model,1,TRUE,TRUE
2018-08-05,CA-S1,market,0.94,TRUE,TRUE
2018-08-05,CO-05,model,0.0234,FALSE,TRUE
2018-08-05,CO-05,market,0.06999999999999995,FALSE,TRUE
2018-08-05,CO-06,model,0.6367,TRUE,TRUE
2018-08-05,CO-06,market,0.61,TRUE,TRUE
2018-08-05,CT-05,model,0.9662,TRUE,TRUE
2018-08-05,CT-05,market,0.9,TRUE,TRUE
2018-08-05,FL-15,model,0.262,FALSE,TRUE
2018-08-05,FL-15,market,0.23,FALSE,TRUE
2018-08-05,FL-17,model,0.0035,FALSE,TRUE
2018-08-05,FL-17,market,0.1,FALSE,TRUE
2018-08-05,FL-26,model,0.3831,TRUE,FALSE
2018-08-05,FL-26,market,0.56,TRUE,TRUE
2018-08-05,FL-27,model,0.9715,TRUE,TRUE
2018-08-05,FL-27,market,0.91,TRUE,TRUE
2018-08-05,FL-S1,model,0.6032,FALSE,FALSE
2018-08-05,FL-S1,market,0.5,FALSE,TRUE
2018-08-05,IL-12,model,0.3851,FALSE,TRUE
2018-08-05,IL-12,market,0.42,FALSE,TRUE
2018-08-05,IN-S1,model,0.7616,FALSE,FALSE
2018-08-05,IN-S1,market,0.4,FALSE,TRUE
2018-08-05,MA-S1,model,0.9988,TRUE,TRUE
2018-08-05,MA-S1,market,0.94,TRUE,TRUE
2018-08-05,MD-06,model,0.9905,TRUE,TRUE
2018-08-05,MD-06,market,0.93,TRUE,TRUE
2018-08-05,ME-S1,model,0,TRUE,FALSE
2018-08-05,ME-S1,market,0.030000000000000027,TRUE,FALSE
2018-08-05,MI-08,model,0.4278,TRUE,FALSE
2018-08-05,MI-08,market,0.49,TRUE,FALSE
2018-08-05,MI-11,model,0.674,TRUE,TRUE
2018-08-05,MI-11,market,0.64,TRUE,TRUE
2018-08-05,MI-S1,model,0.9861,TRUE,TRUE
2018-08-05,MI-S1,market,0.84,TRUE,TRUE
2018-08-05,MN-01,model,0.4815,FALSE,TRUE
2018-08-05,MN-01,market,0.5,FALSE,TRUE
2018-08-05,MN-02,model,0.7596,TRUE,TRUE
2018-08-05,MN-02,market,0.15,TRUE,FALSE
2018-08-05,MN-03,model,0.6503,TRUE,TRUE
2018-08-05,MN-03,market,0.54,TRUE,TRUE
2018-08-05,MN-08,model,0.38,FALSE,TRUE
2018-08-05,MN-08,market,0.54,FALSE,FALSE
2018-08-05,MN-S1,model,0.998,TRUE,TRUE
2018-08-05,MN-S1,market,0.81,TRUE,TRUE
2018-08-05,MO-S1,model,0.6792,FALSE,FALSE
2018-08-05,MO-S1,market,0.49,FALSE,TRUE
2018-08-05,MS-03,model,0.0061,FALSE,TRUE
2018-08-05,MS-03,market,0.12,FALSE,TRUE
2018-08-05,MS-S2,model,0.0938,FALSE,TRUE
2018-08-05,MS-S2,market,0.12,FALSE,TRUE
2018-08-05,MT-S1,model,0.884,TRUE,TRUE
2018-08-05,MT-S1,market,0.65,TRUE,TRUE
2018-08-05,NC-09,model,0.5966,NA,NA
2018-08-05,NC-09,market,0.9,NA,NA
2018-08-05,NC-13,model,0.3887,FALSE,TRUE
2018-08-05,NC-13,market,0.55,FALSE,FALSE
2018-08-05,ND-S1,model,0.5844,FALSE,FALSE
2018-08-05,ND-S1,market,0.39,FALSE,TRUE
2018-08-05,NE-02,model,0.5779,FALSE,FALSE
2018-08-05,NE-02,market,0.44999999999999996,FALSE,TRUE
2018-08-05,NE-S1,model,0.0425,FALSE,TRUE
2018-08-05,NE-S1,market,0.08999999999999997,FALSE,TRUE
2018-08-05,NH-01,model,0.8014,TRUE,TRUE
2018-08-05,NH-01,market,0.82,TRUE,TRUE
2018-08-05,NJ-02,model,0.8865,TRUE,TRUE
2018-08-05,NJ-02,market,0.94,TRUE,TRUE
2018-08-05,NJ-07,model,0.6252,TRUE,TRUE
2018-08-05,NJ-07,market,0.64,TRUE,TRUE
2018-08-05,NJ-11,model,0.7258,TRUE,TRUE
2018-08-05,NJ-11,market,0.78,TRUE,TRUE
2018-08-05,NJ-S1,model,0.9411,TRUE,TRUE
2018-08-05,NJ-S1,market,0.75,TRUE,TRUE
2018-08-05,NM-S1,model,0.967,TRUE,TRUE
2018-08-05,NM-S1,market,0.85,TRUE,TRUE
2018-08-05,NV-03,model,0.6823,TRUE,TRUE
2018-08-05,NV-03,market,0.89,TRUE,TRUE
2018-08-05,NV-04,model,0.8449,TRUE,TRUE
2018-08-05,NV-04,market,0.89,TRUE,TRUE
2018-08-05,NV-S1,model,0.5372,TRUE,TRUE
2018-08-05,NV-S1,market,0.61,TRUE,TRUE
2018-08-05,NY-01,model,0.1084,FALSE,TRUE
2018-08-05,NY-01,market,0.43,FALSE,TRUE
2018-08-05,NY-09,model,1,TRUE,TRUE
2018-08-05,NY-09,market,0.98,TRUE,TRUE
2018-08-05,NY-14,model,1,TRUE,TRUE
2018-08-05,NY-14,market,0.95,TRUE,TRUE
2018-08-05,NY-19,model,0.538,TRUE,TRUE
2018-08-05,NY-19,market,0.64,TRUE,TRUE
2018-08-05,OH-S1,model,0.9489,TRUE,TRUE
2018-08-05,OH-S1,market,0.88,TRUE,TRUE
2018-08-05,PA-06,model,0.9812,TRUE,TRUE
2018-08-05,PA-06,market,0.96,TRUE,TRUE
2018-08-05,PA-09,model,0.0081,FALSE,TRUE
2018-08-05,PA-09,market,0.03,FALSE,TRUE
2018-08-05,PA-15,model,1e-4,FALSE,TRUE
2018-08-05,PA-15,market,0.14,FALSE,TRUE
2018-08-05,PA-17,model,0.9707,TRUE,TRUE
2018-08-05,PA-17,market,0.88,TRUE,TRUE
2018-08-05,PA-S1,model,0.9504,TRUE,TRUE
2018-08-05,PA-S1,market,0.92,TRUE,TRUE
2018-08-05,PA-S1,market,0.88,TRUE,TRUE
2018-08-05,SC-04,model,4e-4,FALSE,TRUE
2018-08-05,SC-04,market,0.05,FALSE,TRUE
2018-08-05,TN-S1,model,0.3603,FALSE,TRUE
2018-08-05,TN-S1,market,0.49,FALSE,TRUE
2018-08-05,TX-05,model,7e-4,FALSE,TRUE
2018-08-05,TX-05,market,0.08,FALSE,TRUE
2018-08-05,TX-06,model,0.0704,FALSE,TRUE
2018-08-05,TX-06,market,0.15,FALSE,TRUE
2018-08-05,TX-21,model,0.1615,FALSE,TRUE
2018-08-05,TX-21,market,0.26,FALSE,TRUE
2018-08-05,TX-23,model,0.7225,FALSE,FALSE
2018-08-05,TX-23,market,0.7,FALSE,FALSE
2018-08-05,TX-29,model,0.9999,TRUE,TRUE
2018-08-05,TX-29,market,0.96,TRUE,TRUE
2018-08-05,TX-S1,model,0.2554,FALSE,TRUE
2018-08-05,TX-S1,market,0.26,FALSE,TRUE
2018-08-05,VA-02,model,0.2254,TRUE,FALSE
2018-08-05,VA-02,market,0.7,TRUE,TRUE
2018-08-05,VA-06,model,0.0041,FALSE,TRUE
2018-08-05,VA-06,market,0.1,FALSE,TRUE
2018-08-05,VA-10,model,0.7492,TRUE,TRUE
2018-08-05,VA-10,market,0.81,TRUE,TRUE
2018-08-05,VA-S1,model,0.9921,TRUE,TRUE
2018-08-05,VA-S1,market,0.95,TRUE,TRUE
2018-08-05,VT-S1,model,0.9999,TRUE,TRUE
2018-08-05,VT-S1,market,0.95,TRUE,TRUE
2018-08-05,WA-08,model,0.495,TRUE,FALSE
2018-08-05,WA-08,market,0.64,TRUE,TRUE
2018-08-05,WI-01,model,0.2637,FALSE,TRUE
2018-08-05,WI-01,market,0.46,FALSE,TRUE
2018-08-05,WI-S1,model,0.9774,TRUE,TRUE
2018-08-05,WI-S1,market,0.17000000000000004,TRUE,FALSE
2018-08-05,WV-03,model,0.0623,FALSE,TRUE
2018-08-05,WV-03,market,0.7,FALSE,FALSE
2018-08-05,WV-S1,model,0.8713,TRUE,TRUE
2018-08-05,WV-S1,market,0.75,TRUE,TRUE
2018-08-06,AZ-S1,model,0.7255,TRUE,TRUE
2018-08-06,AZ-S1,market,0.66,TRUE,TRUE
2018-08-06,CA-10,model,0.6923,TRUE,TRUE
2018-08-06,CA-10,market,0.5800000000000001,TRUE,TRUE
2018-08-06,CA-12,model,1,TRUE,TRUE
2018-08-06,CA-12,market,0.91,TRUE,TRUE
2018-08-06,CA-22,model,0.0393,FALSE,TRUE
2018-08-06,CA-22,market,0.29000000000000004,FALSE,TRUE
2018-08-06,CA-25,model,0.7339,TRUE,TRUE
2018-08-06,CA-25,market,0.64,TRUE,TRUE
2018-08-06,CA-39,model,0.4693,TRUE,FALSE
2018-08-06,CA-39,market,0.58,TRUE,TRUE
2018-08-06,CA-48,model,0.6608,TRUE,TRUE
2018-08-06,CA-48,market,0.72,TRUE,TRUE
2018-08-06,CA-49,model,0.8034,TRUE,TRUE
2018-08-06,CA-49,market,0.75,TRUE,TRUE
2018-08-06,CA-S1,model,1,TRUE,TRUE
2018-08-06,CA-S1,market,0.9,TRUE,TRUE
2018-08-06,CO-05,model,0.0245,FALSE,TRUE
2018-08-06,CO-05,market,0.06999999999999995,FALSE,TRUE
2018-08-06,CO-06,model,0.6372,TRUE,TRUE
2018-08-06,CO-06,market,0.5800000000000001,TRUE,TRUE
2018-08-06,CT-05,model,0.9686,TRUE,TRUE
2018-08-06,CT-05,market,0.96,TRUE,TRUE
2018-08-06,FL-15,model,0.2634,FALSE,TRUE
2018-08-06,FL-15,market,0.23,FALSE,TRUE
2018-08-06,FL-17,model,0.0031,FALSE,TRUE
2018-08-06,FL-17,market,0.1,FALSE,TRUE
2018-08-06,FL-26,model,0.3839,TRUE,FALSE
2018-08-06,FL-26,market,0.56,TRUE,TRUE
2018-08-06,FL-27,model,0.973,TRUE,TRUE
2018-08-06,FL-27,market,0.91,TRUE,TRUE
2018-08-06,FL-S1,model,0.6087,FALSE,FALSE
2018-08-06,FL-S1,market,0.5,FALSE,TRUE
2018-08-06,IL-12,model,0.3888,FALSE,TRUE
2018-08-06,IL-12,market,0.42,FALSE,TRUE
2018-08-06,IN-S1,model,0.7664,FALSE,FALSE
2018-08-06,IN-S1,market,0.38,FALSE,TRUE
2018-08-06,MA-S1,model,0.9986,TRUE,TRUE
2018-08-06,MA-S1,market,0.94,TRUE,TRUE
2018-08-06,MD-06,model,0.9892,TRUE,TRUE
2018-08-06,MD-06,market,0.93,TRUE,TRUE
2018-08-06,ME-S1,model,0,TRUE,FALSE
2018-08-06,ME-S1,market,0.030000000000000027,TRUE,FALSE
2018-08-06,MI-08,model,0.4248,TRUE,FALSE
2018-08-06,MI-08,market,0.48,TRUE,FALSE
2018-08-06,MI-11,model,0.6724,TRUE,TRUE
2018-08-06,MI-11,market,0.64,TRUE,TRUE
2018-08-06,MI-S1,model,0.9856,TRUE,TRUE
2018-08-06,MI-S1,market,0.8,TRUE,TRUE
2018-08-06,MN-01,model,0.4817,FALSE,TRUE
2018-08-06,MN-01,market,0.5,FALSE,TRUE
2018-08-06,MN-02,model,0.7544,TRUE,TRUE
2018-08-06,MN-02,market,0.15,TRUE,FALSE
2018-08-06,MN-03,model,0.6468,TRUE,TRUE
2018-08-06,MN-03,market,0.54,TRUE,TRUE
2018-08-06,MN-08,model,0.3848,FALSE,TRUE
2018-08-06,MN-08,market,0.48,FALSE,TRUE
2018-08-06,MN-S1,model,0.9984,TRUE,TRUE
2018-08-06,MN-S1,market,0.81,TRUE,TRUE
2018-08-06,MO-S1,model,0.6859,FALSE,FALSE
2018-08-06,MO-S1,market,0.55,FALSE,FALSE
2018-08-06,MS-03,model,0.0055,FALSE,TRUE
2018-08-06,MS-03,market,0.12,FALSE,TRUE
2018-08-06,MS-S2,model,0.0939,FALSE,TRUE
2018-08-06,MS-S2,market,0.09,FALSE,TRUE
2018-08-06,MT-S1,model,0.8931,TRUE,TRUE
2018-08-06,MT-S1,market,0.66,TRUE,TRUE
2018-08-06,NC-09,model,0.6,NA,NA
2018-08-06,NC-09,market,0.82,NA,NA
2018-08-06,NC-13,model,0.3907,FALSE,TRUE
2018-08-06,NC-13,market,0.55,FALSE,FALSE
2018-08-06,ND-S1,model,0.585,FALSE,FALSE
2018-08-06,ND-S1,market,0.43,FALSE,TRUE
2018-08-06,NE-02,model,0.5788,FALSE,FALSE
2018-08-06,NE-02,market,0.44999999999999996,FALSE,TRUE
2018-08-06,NE-S1,model,0.0434,FALSE,TRUE
2018-08-06,NE-S1,market,0.08999999999999997,FALSE,TRUE
2018-08-06,NH-01,model,0.8061,TRUE,TRUE
2018-08-06,NH-01,market,0.82,TRUE,TRUE
2018-08-06,NJ-02,model,0.8881,TRUE,TRUE
2018-08-06,NJ-02,market,0.94,TRUE,TRUE
2018-08-06,NJ-07,model,0.6207,TRUE,TRUE
2018-08-06,NJ-07,market,0.64,TRUE,TRUE
2018-08-06,NJ-11,model,0.7241,TRUE,TRUE
2018-08-06,NJ-11,market,0.79,TRUE,TRUE
2018-08-06,NJ-S1,model,0.943,TRUE,TRUE
2018-08-06,NJ-S1,market,0.74,TRUE,TRUE
2018-08-06,NM-S1,model,0.9661,TRUE,TRUE
2018-08-06,NM-S1,market,0.85,TRUE,TRUE
2018-08-06,NV-03,model,0.6857,TRUE,TRUE
2018-08-06,NV-03,market,0.89,TRUE,TRUE
2018-08-06,NV-04,model,0.8465,TRUE,TRUE
2018-08-06,NV-04,market,0.89,TRUE,TRUE
2018-08-06,NV-S1,model,0.5366,TRUE,TRUE
2018-08-06,NV-S1,market,0.61,TRUE,TRUE
2018-08-06,NY-01,model,0.107,FALSE,TRUE
2018-08-06,NY-01,market,0.36,FALSE,TRUE
2018-08-06,NY-09,model,1,TRUE,TRUE
2018-08-06,NY-09,market,0.98,TRUE,TRUE
2018-08-06,NY-14,model,1,TRUE,TRUE
2018-08-06,NY-14,market,0.95,TRUE,TRUE
2018-08-06,NY-19,model,0.5402,TRUE,TRUE
2018-08-06,NY-19,market,0.64,TRUE,TRUE
2018-08-06,OH-S1,model,0.9498,TRUE,TRUE
2018-08-06,OH-S1,market,0.88,TRUE,TRUE
2018-08-06,PA-06,model,0.9805,TRUE,TRUE
2018-08-06,PA-06,market,0.96,TRUE,TRUE
2018-08-06,PA-09,model,0.0084,FALSE,TRUE
2018-08-06,PA-09,market,0.03,FALSE,TRUE
2018-08-06,PA-15,model,1e-4,FALSE,TRUE
2018-08-06,PA-15,market,0.14,FALSE,TRUE
2018-08-06,PA-17,model,0.9724,TRUE,TRUE
2018-08-06,PA-17,market,0.88,TRUE,TRUE
2018-08-06,PA-S1,model,0.9515,TRUE,TRUE
2018-08-06,PA-S1,market,0.92,TRUE,TRUE
2018-08-06,PA-S1,market,0.91,TRUE,TRUE
2018-08-06,SC-04,model,4e-4,FALSE,TRUE
2018-08-06,SC-04,market,0.02,FALSE,TRUE
2018-08-06,TN-S1,model,0.3624,FALSE,TRUE
2018-08-06,TN-S1,market,0.48,FALSE,TRUE
2018-08-06,TX-05,model,8e-4,FALSE,TRUE
2018-08-06,TX-05,market,0.1,FALSE,TRUE
2018-08-06,TX-06,model,0.0704,FALSE,TRUE
2018-08-06,TX-06,market,0.15,FALSE,TRUE
2018-08-06,TX-21,model,0.1618,FALSE,TRUE
2018-08-06,TX-21,market,0.21,FALSE,TRUE
2018-08-06,TX-23,model,0.7255,FALSE,FALSE
2018-08-06,TX-23,market,0.7,FALSE,FALSE
2018-08-06,TX-29,model,0.9999,TRUE,TRUE
2018-08-06,TX-29,market,0.96,TRUE,TRUE
2018-08-06,TX-S1,model,0.256,FALSE,TRUE
2018-08-06,TX-S1,market,0.28,FALSE,TRUE
2018-08-06,VA-02,model,0.2227,TRUE,FALSE
2018-08-06,VA-02,market,0.7,TRUE,TRUE
2018-08-06,VA-06,model,0.0041,FALSE,TRUE
2018-08-06,VA-06,market,0.1,FALSE,TRUE
2018-08-06,VA-10,model,0.7513,TRUE,TRUE
2018-08-06,VA-10,market,0.81,TRUE,TRUE
2018-08-06,VA-S1,model,0.9922,TRUE,TRUE
2018-08-06,VA-S1,market,0.95,TRUE,TRUE
2018-08-06,VT-S1,model,0.9999,TRUE,TRUE
2018-08-06,VT-S1,market,0.95,TRUE,TRUE
2018-08-06,WA-08,model,0.4992,TRUE,FALSE
2018-08-06,WA-08,market,0.48,TRUE,FALSE
2018-08-06,WI-01,model,0.2622,FALSE,TRUE
2018-08-06,WI-01,market,0.48,FALSE,TRUE
2018-08-06,WI-S1,model,0.9776,TRUE,TRUE
2018-08-06,WI-S1,market,0.17000000000000004,TRUE,FALSE
2018-08-06,WV-03,model,0.0637,FALSE,TRUE
2018-08-06,WV-03,market,0.7,FALSE,FALSE
2018-08-06,WV-S1,model,0.8766,TRUE,TRUE
2018-08-06,WV-S1,market,0.74,TRUE,TRUE
2018-08-07,AZ-S1,model,0.7285,TRUE,TRUE
2018-08-07,AZ-S1,market,0.65,TRUE,TRUE
2018-08-07,CA-10,model,0.688,TRUE,TRUE
2018-08-07,CA-10,market,0.64,TRUE,TRUE
2018-08-07,CA-12,model,1,TRUE,TRUE
2018-08-07,CA-12,market,0.94,TRUE,TRUE
2018-08-07,CA-22,model,0.0406,FALSE,TRUE
2018-08-07,CA-22,market,0.29000000000000004,FALSE,TRUE
2018-08-07,CA-25,model,0.7376,TRUE,TRUE
2018-08-07,CA-25,market,0.64,TRUE,TRUE
2018-08-07,CA-39,model,0.4663,TRUE,FALSE
2018-08-07,CA-39,market,0.58,TRUE,TRUE
2018-08-07,CA-48,model,0.6541,TRUE,TRUE
2018-08-07,CA-48,market,0.72,TRUE,TRUE
2018-08-07,CA-49,model,0.8019,TRUE,TRUE
2018-08-07,CA-49,market,0.77,TRUE,TRUE
2018-08-07,CA-S1,model,1,TRUE,TRUE
2018-08-07,CA-S1,market,0.9,TRUE,TRUE
2018-08-07,CO-05,model,0.0243,FALSE,TRUE
2018-08-07,CO-05,market,0.06999999999999995,FALSE,TRUE
2018-08-07,CO-06,model,0.6363,TRUE,TRUE
2018-08-07,CO-06,market,0.5700000000000001,TRUE,TRUE
2018-08-07,CT-05,model,0.9671,TRUE,TRUE
2018-08-07,CT-05,market,0.96,TRUE,TRUE
2018-08-07,FL-15,model,0.2549,FALSE,TRUE
2018-08-07,FL-15,market,0.23,FALSE,TRUE
2018-08-07,FL-17,model,0.0035,FALSE,TRUE
2018-08-07,FL-17,market,0.1,FALSE,TRUE
2018-08-07,FL-26,model,0.3862,TRUE,FALSE
2018-08-07,FL-26,market,0.56,TRUE,TRUE
2018-08-07,FL-27,model,0.9724,TRUE,TRUE
2018-08-07,FL-27,market,0.94,TRUE,TRUE
2018-08-07,FL-S1,model,0.6116,FALSE,FALSE
2018-08-07,FL-S1,market,0.52,FALSE,FALSE
2018-08-07,IL-12,model,0.3813,FALSE,TRUE
2018-08-07,IL-12,market,0.42,FALSE,TRUE
2018-08-07,IN-S1,model,0.8615,FALSE,FALSE
2018-08-07,IN-S1,market,0.38,FALSE,TRUE
2018-08-07,MA-S1,model,0.9988,TRUE,TRUE
2018-08-07,MA-S1,market,0.94,TRUE,TRUE
2018-08-07,MD-06,model,0.9897,TRUE,TRUE
2018-08-07,MD-06,market,0.93,TRUE,TRUE
2018-08-07,ME-S1,model,0,TRUE,FALSE
2018-08-07,ME-S1,market,0.030000000000000027,TRUE,FALSE
2018-08-07,MI-08,model,0.4187,TRUE,FALSE
2018-08-07,MI-08,market,0.55,TRUE,TRUE
