date,race,method,prob,pred,winner,hit,brier
2018-08-09,MT-S1,model,0.892,TRUE,TRUE,TRUE,0.0117
2018-08-09,NC-13,market,0.55,TRUE,FALSE,FALSE,0.3025
2018-08-09,NC-13,model,0.3835,FALSE,FALSE,TRUE,0.1471
2018-08-09,ND-S1,market,0.44,FALSE,FALSE,TRUE,0.1936
2018-08-09,ND-S1,model,0.595,TRUE,FALSE,FALSE,0.354
2018-08-09,NE-02,market,0.44999999999999996,FALSE,FALSE,TRUE,0.2025
2018-08-09,NE-02,model,0.5692,TRUE,FALSE,FALSE,0.324
2018-08-09,NE-S1,market,0.08999999999999997,FALSE,FALSE,TRUE,0.0081
2018-08-09,NE-S1,model,0.042,FALSE,FALSE,TRUE,0.0018
2018-08-09,NH-01,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-09,NH-01,model,0.8063,TRUE,TRUE,TRUE,0.0375
2018-08-09,NJ-02,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-09,NJ-02,model,0.887,TRUE,TRUE,TRUE,0.0128
2018-08-09,NJ-07,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-09,NJ-07,model,0.6134,TRUE,TRUE,TRUE,0.1495
2018-08-09,NJ-11,market,0.79,TRUE,TRUE,TRUE,0.0441
2018-08-09,NJ-11,model,0.7188,TRUE,TRUE,TRUE,0.0791
2018-08-09,NJ-S1,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-08-09,NJ-S1,model,0.9442,TRUE,TRUE,TRUE,0.0031
2018-08-09,NM-S1,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-09,NM-S1,model,0.9682,TRUE,TRUE,TRUE,0.001
2018-08-09,NV-03,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-09,NV-03,model,0.6817,TRUE,TRUE,TRUE,0.1013
2018-08-09,NV-04,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-09,NV-04,model,0.845,TRUE,TRUE,TRUE,0.024
2018-08-09,NV-S1,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-09,NV-S1,model,0.5331,TRUE,TRUE,TRUE,0.218
2018-08-09,NY-01,market,0.3,FALSE,FALSE,TRUE,0.09
2018-08-09,NY-01,model,0.1036,FALSE,FALSE,TRUE,0.0107
2018-08-09,NY-09,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-08-09,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-08-09,NY-14,market,0.9,TRUE,TRUE,TRUE,0.01
2018-08-09,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-08-09,NY-19,market,0.62,TRUE,TRUE,TRUE,0.1444
2018-08-09,NY-19,model,0.53,TRUE,TRUE,TRUE,0.2209
2018-08-09,NY-27,market,0.5900000000000001,TRUE,FALSE,FALSE,0.3481
2018-08-09,NY-27,model,0.1863,FALSE,FALSE,TRUE,0.0347
2018-08-09,OH-S1,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-08-09,OH-S1,model,0.9493,TRUE,TRUE,TRUE,0.0026
2018-08-09,PA-06,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-09,PA-06,model,0.9811,TRUE,TRUE,TRUE,4e-4
2018-08-09,PA-09,market,0.03,FALSE,FALSE,TRUE,9e-4
2018-08-09,PA-09,model,0.0092,FALSE,FALSE,TRUE,1e-4
2018-08-09,PA-15,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-09,PA-15,model,1e-4,FALSE,FALSE,TRUE,0
2018-08-09,PA-17,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-08-09,PA-17,model,0.9723,TRUE,TRUE,TRUE,8e-4
2018-08-09,PA-S1,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-08-09,PA-S1,model,0.9524,TRUE,TRUE,TRUE,0.0023
2018-08-09,SC-04,market,0.02,FALSE,FALSE,TRUE,4e-4
2018-08-09,SC-04,model,1e-4,FALSE,FALSE,TRUE,0
2018-08-09,TN-S1,market,0.46,FALSE,FALSE,TRUE,0.2116
2018-08-09,TN-S1,model,0.3651,FALSE,FALSE,TRUE,0.1333
2018-08-09,TX-05,market,0.10999999999999999,FALSE,FALSE,TRUE,0.0121
2018-08-09,TX-05,model,6e-4,FALSE,FALSE,TRUE,0
2018-08-09,TX-06,market,0.06,FALSE,FALSE,TRUE,0.0036
2018-08-09,TX-06,model,0.0707,FALSE,FALSE,TRUE,0.005
2018-08-09,TX-21,market,0.050000000000000044,FALSE,FALSE,TRUE,0.0025
2018-08-09,TX-21,model,0.1571,FALSE,FALSE,TRUE,0.0247
2018-08-09,TX-23,market,0.69,TRUE,FALSE,FALSE,0.4761
2018-08-09,TX-23,model,0.7155,TRUE,FALSE,FALSE,0.5119
2018-08-09,TX-29,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-09,TX-29,model,0.9998,TRUE,TRUE,TRUE,0
2018-08-09,TX-S1,market,0.26,FALSE,FALSE,TRUE,0.0676
2018-08-09,TX-S1,model,0.2543,FALSE,FALSE,TRUE,0.0647
2018-08-09,VA-02,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-08-09,VA-02,model,0.214,FALSE,TRUE,FALSE,0.6178
2018-08-09,VA-06,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-09,VA-06,model,0.0038,FALSE,FALSE,TRUE,0
2018-08-09,VA-10,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-08-09,VA-10,model,0.7418,TRUE,TRUE,TRUE,0.0667
2018-08-09,VA-S1,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-08-09,VA-S1,model,0.9926,TRUE,TRUE,TRUE,1e-4
2018-08-09,VT-S1,market,0.97,TRUE,TRUE,TRUE,9e-4
2018-08-09,VT-S1,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-09,WA-08,market,0.66,TRUE,TRUE,TRUE,0.1156
2018-08-09,WA-08,model,0.4925,FALSE,TRUE,FALSE,0.2576
2018-08-09,WI-01,market,0.48,FALSE,FALSE,TRUE,0.2304
2018-08-09,WI-01,model,0.2641,FALSE,FALSE,TRUE,0.0697
2018-08-09,WI-S1,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-08-09,WI-S1,model,0.9789,TRUE,TRUE,TRUE,4e-4
2018-08-09,WV-03,market,0.68,TRUE,FALSE,FALSE,0.4624
2018-08-09,WV-03,model,0.062,FALSE,FALSE,TRUE,0.0038
2018-08-09,WV-S1,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-08-09,WV-S1,model,0.8637,TRUE,TRUE,TRUE,0.0186
2018-08-10,AZ-S1,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-08-10,AZ-S1,model,0.7285,TRUE,TRUE,TRUE,0.0737
2018-08-10,CA-12,market,0.9,TRUE,TRUE,TRUE,0.01
2018-08-10,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-08-10,CA-22,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-08-10,CA-22,model,0.0396,FALSE,FALSE,TRUE,0.0016
2018-08-10,CA-25,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-10,CA-25,model,0.7368,TRUE,TRUE,TRUE,0.0693
2018-08-10,CA-39,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-08-10,CA-39,model,0.471,FALSE,TRUE,FALSE,0.2798
2018-08-10,CA-48,market,0.68,TRUE,TRUE,TRUE,0.1024
2018-08-10,CA-48,model,0.6527,TRUE,TRUE,TRUE,0.1206
2018-08-10,CA-49,market,0.72,TRUE,TRUE,TRUE,0.0784
2018-08-10,CA-49,model,0.8034,TRUE,TRUE,TRUE,0.0387
2018-08-10,CA-S1,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-08-10,CA-S1,model,1,TRUE,TRUE,TRUE,0
2018-08-10,CO-05,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-10,CO-05,model,0.0232,FALSE,FALSE,TRUE,5e-4
2018-08-10,CO-06,market,0.6,TRUE,TRUE,TRUE,0.16
2018-08-10,CO-06,model,0.6363,TRUE,TRUE,TRUE,0.1323
2018-08-10,CT-05,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-10,CT-05,model,0.9667,TRUE,TRUE,TRUE,0.0011
2018-08-10,FL-15,market,0.33,FALSE,FALSE,TRUE,0.1089
2018-08-10,FL-15,model,0.262,FALSE,FALSE,TRUE,0.0686
2018-08-10,FL-17,market,0.09,FALSE,FALSE,TRUE,0.0081
2018-08-10,FL-17,model,0.0035,FALSE,FALSE,TRUE,0
2018-08-10,FL-26,market,0.5900000000000001,TRUE,TRUE,TRUE,0.1681
2018-08-10,FL-26,model,0.3776,FALSE,TRUE,FALSE,0.3874
2018-08-10,FL-27,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-10,FL-27,model,0.9738,TRUE,TRUE,TRUE,7e-4
2018-08-10,FL-S1,market,0.51,TRUE,FALSE,FALSE,0.2601
2018-08-10,FL-S1,model,0.6157,TRUE,FALSE,FALSE,0.3791
2018-08-10,IL-12,market,0.57,TRUE,FALSE,FALSE,0.3249
2018-08-10,IL-12,model,0.383,FALSE,FALSE,TRUE,0.1467
2018-08-10,IN-S1,market,0.39,FALSE,FALSE,TRUE,0.1521
2018-08-10,IN-S1,model,0.8637,TRUE,FALSE,FALSE,0.746
2018-08-10,MA-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-10,MA-S1,model,0.9986,TRUE,TRUE,TRUE,0
2018-08-10,MD-06,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-08-10,MD-06,model,0.9901,TRUE,TRUE,TRUE,1e-4
2018-08-10,ME-S1,market,0.97,TRUE,TRUE,TRUE,9e-4
2018-08-10,ME-S1,model,0.9985,TRUE,TRUE,TRUE,0
2018-08-10,MI-08,market,0.55,TRUE,TRUE,TRUE,0.2025
2018-08-10,MI-08,model,0.4217,FALSE,TRUE,FALSE,0.3344
2018-08-10,MI-11,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-10,MI-11,model,0.6711,TRUE,TRUE,TRUE,0.1082
2018-08-10,MI-S1,market,0.79,TRUE,TRUE,TRUE,0.0441
2018-08-10,MI-S1,model,0.9853,TRUE,TRUE,TRUE,2e-4
2018-08-10,MN-01,market,0.5,FALSE,FALSE,TRUE,0.25
2018-08-10,MN-01,model,0.4822,FALSE,FALSE,TRUE,0.2325
2018-08-10,MN-02,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-10,MN-02,model,0.7496,TRUE,TRUE,TRUE,0.0627
2018-08-10,MN-03,market,0.55,TRUE,TRUE,TRUE,0.2025
2018-08-10,MN-03,model,0.6391,TRUE,TRUE,TRUE,0.1302
2018-08-10,MN-08,market,0.55,TRUE,FALSE,FALSE,0.3025
2018-08-10,MN-08,model,0.3839,FALSE,FALSE,TRUE,0.1474
2018-08-10,MN-S1,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-08-10,MN-S1,model,0.9983,TRUE,TRUE,TRUE,0
2018-08-10,MO-S1,market,0.47,FALSE,FALSE,TRUE,0.2209
2018-08-10,MO-S1,model,0.7329,TRUE,FALSE,FALSE,0.5371
2018-08-10,MS-03,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-10,MS-03,model,0.0063,FALSE,FALSE,TRUE,0
2018-08-10,MS-S1,market,0.11,FALSE,FALSE,TRUE,0.0121
2018-08-10,MS-S1,model,0.0153,FALSE,FALSE,TRUE,2e-4
2018-08-10,MT-S1,market,0.66,TRUE,TRUE,TRUE,0.1156
2018-08-10,MT-S1,model,0.8927,TRUE,TRUE,TRUE,0.0115
2018-08-10,NC-13,market,0.46,FALSE,FALSE,TRUE,0.2116
2018-08-10,NC-13,model,0.3835,FALSE,FALSE,TRUE,0.1471
2018-08-10,ND-S1,market,0.42,FALSE,FALSE,TRUE,0.1764
2018-08-10,ND-S1,model,0.5938,TRUE,FALSE,FALSE,0.3526
2018-08-10,NE-02,market,0.45999999999999996,FALSE,FALSE,TRUE,0.2116
2018-08-10,NE-02,model,0.5744,TRUE,FALSE,FALSE,0.3299
2018-08-10,NE-S1,market,0.08999999999999997,FALSE,FALSE,TRUE,0.0081
2018-08-10,NE-S1,model,0.0426,FALSE,FALSE,TRUE,0.0018
2018-08-10,NH-01,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-10,NH-01,model,0.8061,TRUE,TRUE,TRUE,0.0376
2018-08-10,NJ-02,market,0.8200000000000001,TRUE,TRUE,TRUE,0.0324
2018-08-10,NJ-02,model,0.8903,TRUE,TRUE,TRUE,0.012
2018-08-10,NJ-07,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-10,NJ-07,model,0.6194,TRUE,TRUE,TRUE,0.1449
2018-08-10,NJ-11,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-08-10,NJ-11,model,0.7212,TRUE,TRUE,TRUE,0.0777
2018-08-10,NJ-S1,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-08-10,NJ-S1,model,0.945,TRUE,TRUE,TRUE,0.003
2018-08-10,NM-S1,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-10,NM-S1,model,0.9687,TRUE,TRUE,TRUE,0.001
2018-08-10,NV-03,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-10,NV-03,model,0.6891,TRUE,TRUE,TRUE,0.0967
2018-08-10,NV-04,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-10,NV-04,model,0.8445,TRUE,TRUE,TRUE,0.0242
2018-08-10,NV-S1,market,0.6599999999999999,TRUE,TRUE,TRUE,0.1156
2018-08-10,NV-S1,model,0.5343,TRUE,TRUE,TRUE,0.2169
2018-08-10,NY-01,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-08-10,NY-01,model,0.1037,FALSE,FALSE,TRUE,0.0108
2018-08-10,NY-09,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-08-10,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-08-10,NY-14,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-10,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-08-10,NY-19,market,0.62,TRUE,TRUE,TRUE,0.1444
2018-08-10,NY-19,model,0.5362,TRUE,TRUE,TRUE,0.2151
2018-08-10,NY-27,market,0.54,TRUE,FALSE,FALSE,0.2916
2018-08-10,NY-27,model,0.1872,FALSE,FALSE,TRUE,0.035
2018-08-10,OH-S1,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-10,OH-S1,model,0.9513,TRUE,TRUE,TRUE,0.0024
2018-08-10,PA-06,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-10,PA-06,model,0.9812,TRUE,TRUE,TRUE,4e-4
2018-08-10,PA-09,market,0.03,FALSE,FALSE,TRUE,9e-4
2018-08-10,PA-09,model,0.0088,FALSE,FALSE,TRUE,1e-4
2018-08-10,PA-15,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-10,PA-15,model,1e-4,FALSE,FALSE,TRUE,0
2018-08-10,PA-17,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-08-10,PA-17,model,0.9711,TRUE,TRUE,TRUE,8e-4
2018-08-10,PA-S1,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-08-10,PA-S1,model,0.9551,TRUE,TRUE,TRUE,0.002
2018-08-10,SC-04,market,0.02,FALSE,FALSE,TRUE,4e-4
2018-08-10,SC-04,model,4e-4,FALSE,FALSE,TRUE,0
2018-08-10,TN-S1,market,0.46,FALSE,FALSE,TRUE,0.2116
2018-08-10,TN-S1,model,0.364,FALSE,FALSE,TRUE,0.1325
2018-08-10,TX-05,market,0.10999999999999999,FALSE,FALSE,TRUE,0.0121
2018-08-10,TX-05,model,0.001,FALSE,FALSE,TRUE,0
2018-08-10,TX-06,market,0.06,FALSE,FALSE,TRUE,0.0036
2018-08-10,TX-06,model,0.0717,FALSE,FALSE,TRUE,0.0051
2018-08-10,TX-21,market,0.050000000000000044,FALSE,FALSE,TRUE,0.0025
2018-08-10,TX-21,model,0.1593,FALSE,FALSE,TRUE,0.0254
2018-08-10,TX-23,market,0.69,TRUE,FALSE,FALSE,0.4761
2018-08-10,TX-23,model,0.7158,TRUE,FALSE,FALSE,0.5124
2018-08-10,TX-29,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-10,TX-29,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-10,TX-S1,market,0.30000000000000004,FALSE,FALSE,TRUE,0.09
2018-08-10,TX-S1,model,0.2581,FALSE,FALSE,TRUE,0.0666
2018-08-10,VA-02,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-08-10,VA-02,model,0.2186,FALSE,TRUE,FALSE,0.6106
2018-08-10,VA-06,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-10,VA-06,model,0.0038,FALSE,FALSE,TRUE,0
2018-08-10,VA-10,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-10,VA-10,model,0.7422,TRUE,TRUE,TRUE,0.0665
2018-08-10,VA-S1,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-08-10,VA-S1,model,0.9928,TRUE,TRUE,TRUE,1e-4
2018-08-10,VT-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-10,VT-S1,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-10,WA-08,market,0.66,TRUE,TRUE,TRUE,0.1156
2018-08-10,WA-08,model,0.4956,FALSE,TRUE,FALSE,0.2544
2018-08-10,WI-01,market,0.48,FALSE,FALSE,TRUE,0.2304
2018-08-10,WI-01,model,0.264,FALSE,FALSE,TRUE,0.0697
2018-08-10,WI-S1,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-08-10,WI-S1,model,0.9767,TRUE,TRUE,TRUE,5e-4
2018-08-10,WV-03,market,0.68,TRUE,FALSE,FALSE,0.4624
2018-08-10,WV-03,model,0.062,FALSE,FALSE,TRUE,0.0038
2018-08-10,WV-S1,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-08-10,WV-S1,model,0.8591,TRUE,TRUE,TRUE,0.0199
2018-08-11,AZ-S1,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-11,AZ-S1,model,0.7329,TRUE,TRUE,TRUE,0.0713
2018-08-11,CA-12,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-08-11,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-08-11,CA-22,market,0.26,FALSE,FALSE,TRUE,0.0676
2018-08-11,CA-22,model,0.0405,FALSE,FALSE,TRUE,0.0016
2018-08-11,CA-25,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-08-11,CA-25,model,0.7387,TRUE,TRUE,TRUE,0.0683
2018-08-11,CA-39,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-08-11,CA-39,model,0.4689,FALSE,TRUE,FALSE,0.2821
2018-08-11,CA-48,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-11,CA-48,model,0.6505,TRUE,TRUE,TRUE,0.1222
2018-08-11,CA-49,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-08-11,CA-49,model,0.79990000000000006,TRUE,TRUE,TRUE,0.04
2018-08-11,CA-S1,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-08-11,CA-S1,model,1,TRUE,TRUE,TRUE,0
2018-08-11,CO-05,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-11,CO-05,model,0.0206,FALSE,FALSE,TRUE,4e-4
2018-08-11,CO-06,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-08-11,CO-06,model,0.6359,TRUE,TRUE,TRUE,0.1326
2018-08-11,CT-05,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-11,CT-05,model,0.9694,TRUE,TRUE,TRUE,9e-4
2018-08-11,FL-15,market,0.31,FALSE,FALSE,TRUE,0.0961
2018-08-11,FL-15,model,0.2593,FALSE,FALSE,TRUE,0.0672
2018-08-11,FL-17,market,0.09,FALSE,FALSE,TRUE,0.0081
2018-08-11,FL-17,model,0.0034,FALSE,FALSE,TRUE,0
2018-08-11,FL-26,market,0.62,TRUE,TRUE,TRUE,0.1444
2018-08-11,FL-26,model,0.3782,FALSE,TRUE,FALSE,0.3866
2018-08-11,FL-27,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-11,FL-27,model,0.9727,TRUE,TRUE,TRUE,7e-4
2018-08-11,FL-S1,market,0.53,TRUE,FALSE,FALSE,0.2809
2018-08-11,FL-S1,model,0.6172,TRUE,FALSE,FALSE,0.3809
2018-08-11,IL-12,market,0.58,TRUE,FALSE,FALSE,0.3364
2018-08-11,IL-12,model,0.3847,FALSE,FALSE,TRUE,0.148
2018-08-11,IN-S1,market,0.4,FALSE,FALSE,TRUE,0.16
2018-08-11,IN-S1,model,0.8645,TRUE,FALSE,FALSE,0.7474
2018-08-11,MA-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-11,MA-S1,model,0.9986,TRUE,TRUE,TRUE,0
2018-08-11,MD-06,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-08-11,MD-06,model,0.9885,TRUE,TRUE,TRUE,1e-4
2018-08-11,ME-S1,market,0.97,TRUE,TRUE,TRUE,9e-4
2018-08-11,ME-S1,model,0.9988,TRUE,TRUE,TRUE,0
2018-08-11,MI-08,market,0.55,TRUE,TRUE,TRUE,0.2025
2018-08-11,MI-08,model,0.4222,FALSE,TRUE,FALSE,0.3339
2018-08-11,MI-11,market,0.67,TRUE,TRUE,TRUE,0.1089
2018-08-11,MI-11,model,0.671,TRUE,TRUE,TRUE,0.1082
2018-08-11,MI-S1,market,0.79,TRUE,TRUE,TRUE,0.0441
2018-08-11,MI-S1,model,0.986,TRUE,TRUE,TRUE,2e-4
2018-08-11,MN-01,market,0.56,TRUE,FALSE,FALSE,0.3136
2018-08-11,MN-01,model,0.4775,FALSE,FALSE,TRUE,0.228
2018-08-11,MN-02,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-11,MN-02,model,0.7538,TRUE,TRUE,TRUE,0.0606
2018-08-11,MN-03,market,0.56,TRUE,TRUE,TRUE,0.1936
2018-08-11,MN-03,model,0.639,TRUE,TRUE,TRUE,0.1303
2018-08-11,MN-08,market,0.55,TRUE,FALSE,FALSE,0.3025
2018-08-11,MN-08,model,0.3778,FALSE,FALSE,TRUE,0.1427
2018-08-11,MN-S1,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-08-11,MN-S1,model,0.9974,TRUE,TRUE,TRUE,0
2018-08-11,MO-S1,market,0.48,FALSE,FALSE,TRUE,0.2304
2018-08-11,MO-S1,model,0.7396,TRUE,FALSE,FALSE,0.547
2018-08-11,MS-03,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-11,MS-03,model,0.0063,FALSE,FALSE,TRUE,0
2018-08-11,MS-S1,market,0.11,FALSE,FALSE,TRUE,0.0121
2018-08-11,MS-S1,model,0.0156,FALSE,FALSE,TRUE,2e-4
2018-08-11,MT-S1,market,0.68,TRUE,TRUE,TRUE,0.1024
2018-08-11,MT-S1,model,0.8947,TRUE,TRUE,TRUE,0.0111
2018-08-11,NC-13,market,0.54,TRUE,FALSE,FALSE,0.2916
2018-08-11,NC-13,model,0.3833,FALSE,FALSE,TRUE,0.1469
2018-08-11,ND-S1,market,0.4,FALSE,FALSE,TRUE,0.16
2018-08-11,ND-S1,model,0.598,TRUE,FALSE,FALSE,0.3576
2018-08-11,NE-02,market,0.45999999999999996,FALSE,FALSE,TRUE,0.2116
2018-08-11,NE-02,model,0.5707,TRUE,FALSE,FALSE,0.3257
2018-08-11,NE-S1,market,0.050000000000000044,FALSE,FALSE,TRUE,0.0025
2018-08-11,NE-S1,model,0.0442,FALSE,FALSE,TRUE,0.002
2018-08-11,NH-01,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-11,NH-01,model,0.8027,TRUE,TRUE,TRUE,0.0389
2018-08-11,NJ-02,market,0.8200000000000001,TRUE,TRUE,TRUE,0.0324
2018-08-11,NJ-02,model,0.887,TRUE,TRUE,TRUE,0.0128
2018-08-11,NJ-07,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-08-11,NJ-07,model,0.6167,TRUE,TRUE,TRUE,0.1469
2018-08-11,NJ-11,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-08-11,NJ-11,model,0.7251,TRUE,TRUE,TRUE,0.0756
2018-08-11,NJ-S1,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-08-11,NJ-S1,model,0.9451,TRUE,TRUE,TRUE,0.003
2018-08-11,NM-S1,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-11,NM-S1,model,0.9686,TRUE,TRUE,TRUE,0.001
2018-08-11,NV-03,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-11,NV-03,model,0.6783,TRUE,TRUE,TRUE,0.1035
2018-08-11,NV-04,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-11,NV-04,model,0.8464,TRUE,TRUE,TRUE,0.0236
2018-08-11,NV-S1,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-11,NV-S1,model,0.5384,TRUE,TRUE,TRUE,0.2131
2018-08-11,NY-01,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-08-11,NY-01,model,0.1059,FALSE,FALSE,TRUE,0.0112
2018-08-11,NY-09,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-08-11,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-08-11,NY-14,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-11,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-08-11,NY-19,market,0.62,TRUE,TRUE,TRUE,0.1444
2018-08-11,NY-19,model,0.5311,TRUE,TRUE,TRUE,0.2199
2018-08-11,NY-27,market,0.94,TRUE,FALSE,FALSE,0.8836
2018-08-11,NY-27,model,0.1829,FALSE,FALSE,TRUE,0.0335
2018-08-11,OH-S1,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-11,OH-S1,model,0.9523,TRUE,TRUE,TRUE,0.0023
2018-08-11,PA-06,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-11,PA-06,model,0.9809,TRUE,TRUE,TRUE,4e-4
2018-08-11,PA-09,market,0.03,FALSE,FALSE,TRUE,9e-4
2018-08-11,PA-09,model,0.0086,FALSE,FALSE,TRUE,1e-4
2018-08-11,PA-15,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-11,PA-15,model,0,FALSE,FALSE,TRUE,0
2018-08-11,PA-17,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-08-11,PA-17,model,0.9728,TRUE,TRUE,TRUE,7e-4
2018-08-11,PA-S1,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-08-11,PA-S1,model,0.9533,TRUE,TRUE,TRUE,0.0022
2018-08-11,SC-04,market,0.02,FALSE,FALSE,TRUE,4e-4
2018-08-11,SC-04,model,4e-4,FALSE,FALSE,TRUE,0
2018-08-11,TN-S1,market,0.51,TRUE,FALSE,FALSE,0.2601
2018-08-11,TN-S1,model,0.2774,FALSE,FALSE,TRUE,0.077
2018-08-11,TX-05,market,0.10999999999999999,FALSE,FALSE,TRUE,0.0121
2018-08-11,TX-05,model,7e-4,FALSE,FALSE,TRUE,0
2018-08-11,TX-06,market,0.06,FALSE,FALSE,TRUE,0.0036
2018-08-11,TX-06,model,0.0691,FALSE,FALSE,TRUE,0.0048
2018-08-11,TX-21,market,0.050000000000000044,FALSE,FALSE,TRUE,0.0025
2018-08-11,TX-21,model,0.1559,FALSE,FALSE,TRUE,0.0243
2018-08-11,TX-23,market,0.62,TRUE,FALSE,FALSE,0.3844
2018-08-11,TX-23,model,0.7201,TRUE,FALSE,FALSE,0.5185
