date,mid,cid,contract,price,volume
2018-09-01,4643,11569,Democratic,0.97,0
2018-09-02,4643,11569,Democratic,0.92,10
2018-09-03,4643,11569,Democratic,0.94,33
2018-09-04,4643,11569,Democratic,0.94,0
2018-09-05,4643,11569,Democratic,0.94,0
2018-09-06,4643,11569,Democratic,0.94,0
2018-09-07,4643,11569,Democratic,0.94,0
2018-09-08,4643,11569,Democratic,0.94,0
2018-09-09,4643,11569,Democratic,0.94,0
2018-09-10,4643,11569,Democratic,0.94,0
2018-09-11,4643,11569,Democratic,0.94,0
2018-09-12,4643,11569,Democratic,0.94,0
2018-09-13,4643,11569,Democratic,0.94,0
2018-09-14,4643,11569,Democratic,0.94,0
2018-09-15,4643,11569,Democratic,0.94,0
2018-09-16,4643,11569,Democratic,0.94,0
2018-09-17,4643,11569,Democratic,0.94,0
2018-09-18,4643,11569,Democratic,0.94,0
2018-09-19,4643,11569,Democratic,0.92,25
2018-09-20,4643,11569,Democratic,0.92,0
2018-09-21,4643,11569,Democratic,0.92,0
2018-09-22,4643,11569,Democratic,0.95,10
2018-09-23,4643,11569,Democratic,0.95,0
2018-09-24,4643,11569,Democratic,0.95,0
2018-09-25,4643,11569,Democratic,0.95,0
2018-09-26,4643,11569,Democratic,0.95,0
2018-09-27,4643,11569,Democratic,0.85,171
2018-09-28,4643,11569,Democratic,0.94,2
2018-09-29,4643,11569,Democratic,0.94,2
2018-09-30,4643,11569,Democratic,0.94,0
2018-10-01,4643,11569,Democratic,0.94,0
2018-10-02,4643,11569,Democratic,0.94,0
2018-10-03,4643,11569,Democratic,0.94,0
2018-10-04,4643,11569,Democratic,0.94,0
2018-10-05,4643,11569,Democratic,0.94,0
2018-10-06,4643,11569,Democratic,0.94,4
2018-10-07,4643,11569,Democratic,0.94,0
2018-10-08,4643,11569,Democratic,0.86,112
2018-10-09,4643,11569,Democratic,0.86,0
2018-10-10,4643,11569,Democratic,0.95,419
2018-10-11,4643,11569,Democratic,0.96,1
2018-10-12,4643,11569,Democratic,0.96,0
2018-10-13,4643,11569,Democratic,0.96,0
2018-10-14,4643,11569,Democratic,0.96,0
2018-10-15,4643,11569,Democratic,0.96,0
2018-10-16,4643,11569,Democratic,0.96,0
2018-10-17,4643,11569,Democratic,0.96,0
2018-10-18,4643,11569,Democratic,0.99,770
2018-10-19,4643,11569,Democratic,0.99,0
2018-10-20,4643,11569,Democratic,0.99,0
2018-10-21,4643,11569,Democratic,0.99,0
2018-10-22,4643,11569,Democratic,0.99,0
2018-10-23,4643,11569,Democratic,0.99,0
2018-10-24,4643,11569,Democratic,0.99,0
2018-10-25,4643,11569,Democratic,0.99,0
2018-10-26,4643,11569,Democratic,0.99,0
2018-10-27,4643,11569,Democratic,0.98,1
2018-10-28,4643,11569,Democratic,0.98,0
2018-10-29,4643,11569,Democratic,0.98,0
2018-10-30,4643,11569,Democratic,0.92,1
2018-10-31,4643,11569,Democratic,0.98,99
2018-11-01,4643,11569,Democratic,0.92,149
2018-11-02,4643,11569,Democratic,0.93,2
2018-08-05,4643,11570,Republican,0.05,22
2018-08-06,4643,11570,Republican,0.1,1
2018-08-07,4643,11570,Republican,0.1,0
2018-08-08,4643,11570,Republican,0.1,0
2018-08-09,4643,11570,Republican,0.1,1
2018-08-10,4643,11570,Republican,0.05,25
2018-08-11,4643,11570,Republican,0.05,0
2018-08-12,4643,11570,Republican,0.05,0
2018-08-13,4643,11570,Republican,0.1,7
2018-08-14,4643,11570,Republican,0.1,0
2018-08-15,4643,11570,Republican,0.1,0
2018-08-16,4643,11570,Republican,0.1,0
2018-08-17,4643,11570,Republican,0.05,51
2018-08-18,4643,11570,Republican,0.05,0
2018-08-19,4643,11570,Republican,0.05,0
2018-08-20,4643,11570,Republican,0.05,100
2018-08-21,4643,11570,Republican,0.04,5
2018-08-22,4643,11570,Republican,0.04,0
2018-08-23,4643,11570,Republican,0.04,0
2018-08-24,4643,11570,Republican,0.04,0
2018-08-25,4643,11570,Republican,0.04,0
2018-08-26,4643,11570,Republican,0.04,0
2018-08-27,4643,11570,Republican,0.04,0
2018-08-28,4643,11570,Republican,0.04,0
2018-08-29,4643,11570,Republican,0.04,0
2018-08-30,4643,11570,Republican,0.04,0
2018-08-31,4643,11570,Republican,0.04,0
2018-09-01,4643,11570,Republican,0.04,0
2018-09-02,4643,11570,Republican,0.04,0
2018-09-03,4643,11570,Republican,0.04,0
2018-09-04,4643,11570,Republican,0.04,0
2018-09-05,4643,11570,Republican,0.04,0
2018-09-06,4643,11570,Republican,0.04,0
2018-09-07,4643,11570,Republican,0.04,0
2018-09-08,4643,11570,Republican,0.04,0
2018-09-09,4643,11570,Republican,0.04,0
2018-09-10,4643,11570,Republican,0.04,0
2018-09-11,4643,11570,Republican,0.04,0
2018-09-12,4643,11570,Republican,0.04,0
2018-09-13,4643,11570,Republican,0.04,0
2018-09-14,4643,11570,Republican,0.04,0
2018-09-15,4643,11570,Republican,0.04,0
2018-09-16,4643,11570,Republican,0.04,0
2018-09-17,4643,11570,Republican,0.04,0
2018-09-18,4643,11570,Republican,0.04,0
2018-09-19,4643,11570,Republican,0.04,0
2018-09-20,4643,11570,Republican,0.04,0
2018-09-21,4643,11570,Republican,0.07,10
2018-09-22,4643,11570,Republican,0.05,10
2018-09-23,4643,11570,Republican,0.05,0
2018-09-24,4643,11570,Republican,0.05,0
2018-09-25,4643,11570,Republican,0.05,0
2018-09-26,4643,11570,Republican,0.05,0
2018-09-27,4643,11570,Republican,0.12,215
2018-09-28,4643,11570,Republican,0.12,0
2018-09-29,4643,11570,Republican,0.12,0
2018-09-30,4643,11570,Republican,0.12,0
2018-10-01,4643,11570,Republican,0.12,0
2018-10-02,4643,11570,Republican,0.12,0
2018-10-03,4643,11570,Republican,0.12,0
2018-10-04,4643,11570,Republican,0.12,0
2018-10-05,4643,11570,Republican,0.12,0
2018-10-06,4643,11570,Republican,0.12,0
2018-10-07,4643,11570,Republican,0.12,0
2018-10-08,4643,11570,Republican,0.12,0
2018-10-09,4643,11570,Republican,0.09,100
2018-10-10,4643,11570,Republican,0.09,0
2018-10-11,4643,11570,Republican,0.04,10
2018-10-12,4643,11570,Republican,0.04,0
2018-10-13,4643,11570,Republican,0.04,0
2018-10-14,4643,11570,Republican,0.01,95
2018-10-15,4643,11570,Republican,0.01,0
2018-10-16,4643,11570,Republican,0.01,0
2018-10-17,4643,11570,Republican,0.01,0
2018-10-18,4643,11570,Republican,0.02,100
2018-10-19,4643,11570,Republican,0.02,0
2018-10-20,4643,11570,Republican,0.02,0
2018-10-21,4643,11570,Republican,0.02,0
2018-10-22,4643,11570,Republican,0.02,0
2018-10-23,4643,11570,Republican,0.02,0
2018-10-24,4643,11570,Republican,0.02,0
2018-10-25,4643,11570,Republican,0.02,0
2018-10-26,4643,11570,Republican,0.02,0
2018-10-27,4643,11570,Republican,0.02,0
2018-10-28,4643,11570,Republican,0.05,35
2018-10-29,4643,11570,Republican,0.05,0
2018-10-30,4643,11570,Republican,0.05,0
2018-10-31,4643,11570,Republican,0.02,31
2018-11-01,4643,11570,Republican,0.02,100
2018-11-02,4643,11570,Republican,0.03,1
2018-08-05,4643,11569,Democratic,0.95,214
2018-08-06,4643,11569,Democratic,0.95,0
2018-08-07,4643,11569,Democratic,0.95,25
2018-08-08,4643,11569,Democratic,0.95,0
2018-08-09,4643,11569,Democratic,0.95,0
2018-08-10,4643,11569,Democratic,0.95,0
2018-08-11,4643,11569,Democratic,0.95,0
2018-08-12,4643,11569,Democratic,0.95,0
2018-08-13,4643,11569,Democratic,0.95,0
2018-08-14,4643,11569,Democratic,0.95,0
2018-08-15,4643,11569,Democratic,0.95,0
2018-08-16,4643,11569,Democratic,0.95,0
2018-08-17,4643,11569,Democratic,0.95,0
2018-08-18,4643,11569,Democratic,0.95,50
2018-08-19,4643,11569,Democratic,0.95,0
2018-08-20,4643,11569,Democratic,0.96,100
2018-08-21,4643,11569,Democratic,0.96,116
2018-08-22,4643,11569,Democratic,0.96,103
2018-08-23,4643,11569,Democratic,0.97,103
2018-08-24,4643,11569,Democratic,0.97,103
2018-08-25,4643,11569,Democratic,0.97,0
2018-08-26,4643,11569,Democratic,0.97,0
2018-08-27,4643,11569,Democratic,0.97,0
2018-08-28,4643,11569,Democratic,0.97,0
2018-08-29,4643,11569,Democratic,0.97,0
2018-08-30,4643,11569,Democratic,0.97,0
2018-08-31,4643,11569,Democratic,0.97,0
2018-09-01,4643,11569,Democratic,0.97,0
2018-09-02,4643,11569,Democratic,0.92,10
2018-09-03,4643,11569,Democratic,0.94,33
2018-09-04,4643,11569,Democratic,0.94,0
2018-09-05,4643,11569,Democratic,0.94,0
2018-09-06,4643,11569,Democratic,0.94,0
2018-09-07,4643,11569,Democratic,0.94,0
2018-09-08,4643,11569,Democratic,0.94,0
2018-09-09,4643,11569,Democratic,0.94,0
2018-09-10,4643,11569,Democratic,0.94,0
2018-09-11,4643,11569,Democratic,0.94,0
2018-09-12,4643,11569,Democratic,0.94,0
2018-09-13,4643,11569,Democratic,0.94,0
2018-09-14,4643,11569,Democratic,0.94,0
2018-09-15,4643,11569,Democratic,0.94,0
2018-09-16,4643,11569,Democratic,0.94,0
2018-09-17,4643,11569,Democratic,0.94,0
2018-09-18,4643,11569,Democratic,0.94,0
2018-09-19,4643,11569,Democratic,0.92,25
2018-09-20,4643,11569,Democratic,0.92,0
2018-09-21,4643,11569,Democratic,0.92,0
2018-09-22,4643,11569,Democratic,0.95,10
2018-09-23,4643,11569,Democratic,0.95,0
2018-09-24,4643,11569,Democratic,0.95,0
2018-09-25,4643,11569,Democratic,0.95,0
2018-09-26,4643,11569,Democratic,0.95,0
2018-09-27,4643,11569,Democratic,0.85,171
2018-09-28,4643,11569,Democratic,0.94,2
2018-09-29,4643,11569,Democratic,0.94,2
2018-09-30,4643,11569,Democratic,0.94,0
2018-10-01,4643,11569,Democratic,0.94,0
2018-10-02,4643,11569,Democratic,0.94,0
2018-10-03,4643,11569,Democratic,0.94,0
2018-10-04,4643,11569,Democratic,0.94,0
2018-10-05,4643,11569,Democratic,0.94,0
2018-10-06,4643,11569,Democratic,0.94,4
2018-10-07,4643,11569,Democratic,0.94,0
2018-10-08,4643,11569,Democratic,0.86,112
2018-10-09,4643,11569,Democratic,0.86,0
2018-10-10,4643,11569,Democratic,0.95,419
2018-10-11,4643,11569,Democratic,0.96,1
2018-10-12,4643,11569,Democratic,0.96,0
2018-10-13,4643,11569,Democratic,0.96,0
2018-10-14,4643,11569,Democratic,0.96,0
2018-10-15,4643,11569,Democratic,0.96,0
2018-10-16,4643,11569,Democratic,0.96,0
2018-10-17,4643,11569,Democratic,0.96,0
2018-10-18,4643,11569,Democratic,0.99,770
2018-10-19,4643,11569,Democratic,0.99,0
2018-10-20,4643,11569,Democratic,0.99,0
2018-10-21,4643,11569,Democratic,0.99,0
2018-10-22,4643,11569,Democratic,0.99,0
2018-10-23,4643,11569,Democratic,0.99,0
2018-10-24,4643,11569,Democratic,0.99,0
2018-10-25,4643,11569,Democratic,0.99,0
2018-10-26,4643,11569,Democratic,0.99,0
2018-10-27,4643,11569,Democratic,0.98,1
2018-10-28,4643,11569,Democratic,0.98,0
2018-10-29,4643,11569,Democratic,0.98,0
2018-10-30,4643,11569,Democratic,0.92,1
2018-10-31,4643,11569,Democratic,0.98,99
2018-11-01,4643,11569,Democratic,0.92,149
2018-11-02,4643,11569,Democratic,0.93,2
2018-08-05,4643,11570,Republican,0.05,22
2018-08-06,4643,11570,Republican,0.1,1
2018-08-07,4643,11570,Republican,0.1,0
2018-08-08,4643,11570,Republican,0.1,0
2018-08-09,4643,11570,Republican,0.1,1
2018-08-10,4643,11570,Republican,0.05,25
2018-08-11,4643,11570,Republican,0.05,0
2018-08-12,4643,11570,Republican,0.05,0
2018-08-13,4643,11570,Republican,0.1,7
2018-08-14,4643,11570,Republican,0.1,0
2018-08-15,4643,11570,Republican,0.1,0
2018-08-16,4643,11570,Republican,0.1,0
2018-08-17,4643,11570,Republican,0.05,51
2018-08-18,4643,11570,Republican,0.05,0
2018-08-19,4643,11570,Republican,0.05,0
2018-08-20,4643,11570,Republican,0.05,100
2018-08-21,4643,11570,Republican,0.04,5
2018-08-22,4643,11570,Republican,0.04,0
2018-08-23,4643,11570,Republican,0.04,0
2018-08-24,4643,11570,Republican,0.04,0
2018-08-25,4643,11570,Republican,0.04,0
2018-08-26,4643,11570,Republican,0.04,0
2018-08-27,4643,11570,Republican,0.04,0
2018-08-28,4643,11570,Republican,0.04,0
2018-08-29,4643,11570,Republican,0.04,0
2018-08-30,4643,11570,Republican,0.04,0
2018-08-31,4643,11570,Republican,0.04,0
2018-09-01,4643,11570,Republican,0.04,0
2018-09-02,4643,11570,Republican,0.04,0
2018-09-03,4643,11570,Republican,0.04,0
2018-09-04,4643,11570,Republican,0.04,0
2018-09-05,4643,11570,Republican,0.04,0
2018-09-06,4643,11570,Republican,0.04,0
2018-09-07,4643,11570,Republican,0.04,0
2018-09-08,4643,11570,Republican,0.04,0
2018-09-09,4643,11570,Republican,0.04,0
2018-09-10,4643,11570,Republican,0.04,0
2018-09-11,4643,11570,Republican,0.04,0
2018-09-12,4643,11570,Republican,0.04,0
2018-09-13,4643,11570,Republican,0.04,0
2018-09-14,4643,11570,Republican,0.04,0
2018-09-15,4643,11570,Republican,0.04,0
2018-09-16,4643,11570,Republican,0.04,0
2018-09-17,4643,11570,Republican,0.04,0
2018-09-18,4643,11570,Republican,0.04,0
2018-09-19,4643,11570,Republican,0.04,0
2018-09-20,4643,11570,Republican,0.04,0
2018-09-21,4643,11570,Republican,0.07,10
2018-09-22,4643,11570,Republican,0.05,10
2018-09-23,4643,11570,Republican,0.05,0
2018-09-24,4643,11570,Republican,0.05,0
2018-09-25,4643,11570,Republican,0.05,0
2018-09-26,4643,11570,Republican,0.05,0
2018-09-27,4643,11570,Republican,0.12,215
2018-09-28,4643,11570,Republican,0.12,0
2018-09-29,4643,11570,Republican,0.12,0
2018-09-30,4643,11570,Republican,0.12,0
2018-10-01,4643,11570,Republican,0.12,0
2018-10-02,4643,11570,Republican,0.12,0
2018-10-03,4643,11570,Republican,0.12,0
2018-10-04,4643,11570,Republican,0.12,0
2018-10-05,4643,11570,Republican,0.12,0
2018-10-06,4643,11570,Republican,0.12,0
2018-10-07,4643,11570,Republican,0.12,0
2018-10-08,4643,11570,Republican,0.12,0
2018-10-09,4643,11570,Republican,0.09,100
2018-10-10,4643,11570,Republican,0.09,0
2018-10-11,4643,11570,Republican,0.04,10
2018-10-12,4643,11570,Republican,0.04,0
2018-10-13,4643,11570,Republican,0.04,0
2018-10-14,4643,11570,Republican,0.01,95
2018-10-15,4643,11570,Republican,0.01,0
2018-10-16,4643,11570,Republican,0.01,0
2018-10-17,4643,11570,Republican,0.01,0
2018-10-18,4643,11570,Republican,0.02,100
2018-10-19,4643,11570,Republican,0.02,0
2018-10-20,4643,11570,Republican,0.02,0
2018-10-21,4643,11570,Republican,0.02,0
2018-10-22,4643,11570,Republican,0.02,0
2018-10-23,4643,11570,Republican,0.02,0
2018-10-24,4643,11570,Republican,0.02,0
2018-10-25,4643,11570,Republican,0.02,0
2018-10-26,4643,11570,Republican,0.02,0
2018-10-27,4643,11570,Republican,0.02,0
2018-10-28,4643,11570,Republican,0.05,35
2018-10-29,4643,11570,Republican,0.05,0
2018-10-30,4643,11570,Republican,0.05,0
2018-10-31,4643,11570,Republican,0.02,31
2018-11-01,4643,11570,Republican,0.02,100
2018-11-02,4643,11570,Republican,0.03,1
2018-08-05,4644,11571,Democratic,0.7,0
2018-08-06,4644,11571,Democratic,0.7,0
2018-08-07,4644,11571,Democratic,0.7,0
2018-08-08,4644,11571,Democratic,0.68,3
2018-08-09,4644,11571,Democratic,0.68,36
2018-08-10,4644,11571,Democratic,0.68,0
2018-08-11,4644,11571,Democratic,0.7,8
2018-08-12,4644,11571,Democratic,0.7,0
2018-08-13,4644,11571,Democratic,0.65,150
2018-08-14,4644,11571,Democratic,0.61,10
2018-08-15,4644,11571,Democratic,0.6,11
2018-08-16,4644,11571,Democratic,0.6,377
2018-08-17,4644,11571,Democratic,0.6,0
2018-08-18,4644,11571,Democratic,0.31,65
2018-08-19,4644,11571,Democratic,0.31,20
2018-08-20,4644,11571,Democratic,0.6,148
2018-08-21,4644,11571,Democratic,0.38,291
2018-08-22,4644,11571,Democratic,0.52,684
2018-08-23,4644,11571,Democratic,0.52,258
2018-08-24,4644,11571,Democratic,0.5,508
2018-08-25,4644,11571,Democratic,0.53,7
2018-08-26,4644,11571,Democratic,0.43,31
2018-08-27,4644,11571,Democratic,0.53,55
2018-08-28,4644,11571,Democratic,0.53,79
2018-08-29,4644,11571,Democratic,0.45,44
2018-08-30,4644,11571,Democratic,0.37,14
2018-08-31,4644,11571,Democratic,0.4,180
2018-09-01,4644,11571,Democratic,0.4,49
2018-09-02,4644,11571,Democratic,0.45,35
2018-09-03,4644,11571,Democratic,0.45,42
2018-09-04,4644,11571,Democratic,0.4,238
2018-09-05,4644,11571,Democratic,0.4,615
2018-09-06,4644,11571,Democratic,0.43,16
2018-09-07,4644,11571,Democratic,0.41,200
2018-09-08,4644,11571,Democratic,0.51,41
2018-09-09,4644,11571,Democratic,0.27,1125
2018-09-10,4644,11571,Democratic,0.33,596
2018-09-11,4644,11571,Democratic,0.25,8
2018-09-12,4644,11571,Democratic,0.35,36
2018-09-13,4644,11571,Democratic,0.35,0
2018-09-14,4644,11571,Democratic,0.33,59
2018-09-15,4644,11571,Democratic,0.31,25
2018-09-16,4644,11571,Democratic,0.31,35
2018-09-17,4644,11571,Democratic,0.25,691
2018-09-18,4644,11571,Democratic,0.34,386
2018-09-19,4644,11571,Democratic,0.34,378
2018-09-20,4644,11571,Democratic,0.3,180
2018-09-21,4644,11571,Democratic,0.4,708
2018-09-22,4644,11571,Democratic,0.31,40
2018-09-23,4644,11571,Democratic,0.4,246
2018-09-24,4644,11571,Democratic,0.4,215
2018-09-25,4644,11571,Democratic,0.4,0
2018-09-26,4644,11571,Democratic,0.37,47
2018-09-27,4644,11571,Democratic,0.3,176
2018-09-28,4644,11571,Democratic,0.35,1
2018-09-29,4644,11571,Democratic,0.33,100
2018-09-30,4644,11571,Democratic,0.33,0
2018-10-01,4644,11571,Democratic,0.37,115
2018-10-02,4644,11571,Democratic,0.37,12
2018-10-03,4644,11571,Democratic,0.37,33
2018-10-04,4644,11571,Democratic,0.35,35
2018-10-05,4644,11571,Democratic,0.34,10
2018-10-06,4644,11571,Democratic,0.34,101
2018-10-07,4644,11571,Democratic,0.25,535
2018-10-08,4644,11571,Democratic,0.2,525
2018-10-09,4644,11571,Democratic,0.31,59
2018-10-10,4644,11571,Democratic,0.21,220
2018-10-11,4644,11571,Democratic,0.22,291
2018-10-12,4644,11571,Democratic,0.31,142
2018-10-13,4644,11571,Democratic,0.25,128
2018-10-14,4644,11571,Democratic,0.31,282
2018-10-15,4644,11571,Democratic,0.3,279
2018-10-16,4644,11571,Democratic,0.29,688
2018-10-17,4644,11571,Democratic,0.3,601
2018-10-18,4644,11571,Democratic,0.32,331
2018-10-19,4644,11571,Democratic,0.32,1020
2018-10-20,4644,11571,Democratic,0.32,138
2018-10-21,4644,11571,Democratic,0.31,1744
2018-10-22,4644,11571,Democratic,0.35,742
2018-10-23,4644,11571,Democratic,0.35,86
2018-10-24,4644,11571,Democratic,0.33,250
2018-10-25,4644,11571,Democratic,0.32,346
2018-10-26,4644,11571,Democratic,0.29,299
2018-10-27,4644,11571,Democratic,0.34,526
2018-10-28,4644,11571,Democratic,0.3,46
2018-10-29,4644,11571,Democratic,0.29,69
2018-10-30,4644,11571,Democratic,0.32,263
2018-10-31,4644,11571,Democratic,0.25,228
2018-11-01,4644,11571,Democratic,0.24,3715
2018-11-02,4644,11571,Democratic,0.23,2255
2018-08-05,4644,11572,Republican,0.3,0
2018-08-06,4644,11572,Republican,0.36,1
2018-08-07,4644,11572,Republican,0.36,0
2018-08-08,4644,11572,Republican,0.36,7
2018-08-09,4644,11572,Republican,0.36,1
2018-08-10,4644,11572,Republican,0.32,5
2018-08-11,4644,11572,Republican,0.32,0
2018-08-12,4644,11572,Republican,0.32,5
2018-08-13,4644,11572,Republican,0.36,35
2018-08-14,4644,11572,Republican,0.39,38
2018-08-15,4644,11572,Republican,0.39,0
2018-08-16,4644,11572,Republican,0.46,127
2018-08-17,4644,11572,Republican,0.5,140
2018-08-18,4644,11572,Republican,0.72,149
2018-08-19,4644,11572,Republican,0.72,0
2018-08-20,4644,11572,Republican,0.67,101
2018-08-21,4644,11572,Republican,0.63,111
2018-08-22,4644,11572,Republican,0.5,794
2018-08-23,4644,11572,Republican,0.5,0
2018-08-24,4644,11572,Republican,0.5,211
2018-08-25,4644,11572,Republican,0.5,0
2018-08-26,4644,11572,Republican,0.5,0
2018-08-27,4644,11572,Republican,0.57,25
2018-08-28,4644,11572,Republican,0.47,42
2018-08-29,4644,11572,Republican,0.6,231
2018-08-30,4644,11572,Republican,0.6,37
2018-08-31,4644,11572,Republican,0.6,95
2018-09-01,4644,11572,Republican,0.61,10
2018-09-02,4644,11572,Republican,0.6,75
2018-09-03,4644,11572,Republican,0.6,85
2018-09-04,4644,11572,Republican,0.61,438
2018-09-05,4644,11572,Republican,0.61,298
2018-09-06,4644,11572,Republican,0.62,16
2018-09-07,4644,11572,Republican,0.6,42
2018-09-08,4644,11572,Republican,0.51,44
2018-09-09,4644,11572,Republican,0.73,715
2018-09-10,4644,11572,Republican,0.66,611
2018-09-11,4644,11572,Republican,0.68,79
2018-09-12,4644,11572,Republican,0.68,18
2018-09-13,4644,11572,Republican,0.72,51
2018-09-14,4644,11572,Republican,0.67,10
2018-09-15,4644,11572,Republican,0.68,20
2018-09-16,4644,11572,Republican,0.7,72
2018-09-17,4644,11572,Republican,0.82,420
2018-09-18,4644,11572,Republican,0.66,20
2018-09-19,4644,11572,Republican,0.66,10
2018-09-20,4644,11572,Republican,0.72,26
2018-09-21,4644,11572,Republican,0.65,144
2018-09-22,4644,11572,Republican,0.72,175
2018-09-23,4644,11572,Republican,0.65,1
2018-09-24,4644,11572,Republican,0.65,43
2018-09-25,4644,11572,Republican,0.64,134
2018-09-26,4644,11572,Republican,0.73,101
2018-09-27,4644,11572,Republican,0.72,25
2018-09-28,4644,11572,Republican,0.7,16
2018-09-29,4644,11572,Republican,0.65,46
2018-09-30,4644,11572,Republican,0.63,180
2018-10-01,4644,11572,Republican,0.69,120
2018-10-02,4644,11572,Republican,0.64,199
2018-10-03,4644,11572,Republican,0.67,393
2018-10-04,4644,11572,Republican,0.64,10
2018-10-05,4644,11572,Republican,0.67,26
2018-10-06,4644,11572,Republican,0.69,45
2018-10-07,4644,11572,Republican,0.69,360
2018-10-08,4644,11572,Republican,0.7,189
2018-10-09,4644,11572,Republican,0.71,141
2018-10-10,4644,11572,Republican,0.77,121
2018-10-11,4644,11572,Republican,0.75,350
2018-10-12,4644,11572,Republican,0.7,374
2018-10-13,4644,11572,Republican,0.71,166
2018-10-14,4644,11572,Republican,0.68,710
2018-10-15,4644,11572,Republican,0.69,297
2018-10-16,4644,11572,Republican,0.67,512
2018-10-17,4644,11572,Republican,0.7,1033
2018-10-18,4644,11572,Republican,0.7,265
2018-10-19,4644,11572,Republican,0.69,581
2018-10-20,4644,11572,Republican,0.69,428
2018-10-21,4644,11572,Republican,0.67,490
2018-10-22,4644,11572,Republican,0.64,32
2018-10-23,4644,11572,Republican,0.7,326
2018-10-24,4644,11572,Republican,0.68,126
2018-10-25,4644,11572,Republican,0.65,452
2018-10-26,4644,11572,Republican,0.65,202
2018-10-27,4644,11572,Republican,0.67,1299
2018-10-28,4644,11572,Republican,0.7,44
2018-10-29,4644,11572,Republican,0.71,1015
2018-10-30,4644,11572,Republican,0.77,284
2018-10-31,4644,11572,Republican,0.71,1218
2018-11-01,4644,11572,Republican,0.76,1347
2018-11-02,4644,11572,Republican,0.79,1592
2018-08-05,4644,11571,Democratic,0.7,0
2018-08-06,4644,11571,Democratic,0.7,0
2018-08-07,4644,11571,Democratic,0.7,0
